"osite","lohko","koeala","paino","T"
2,47043,9,3.3944731736,11.0766666666667
2,47045,6,3.3944731736,11.4233333333333
2,47047,8,3.3944731736,11.1933333333333
2,47048,2,3.3944731736,11.1933333333333
2,47048,3,3.3944731736,11.1933333333333
2,47048,4,3.3944731736,11.1933333333333
2,47049,1,3.3944731736,11.1
2,47070,1,3.3944731736,11.6466666666667
2,47070,6,3.3944731736,11.6466666666667
2,47070,7,3.3944731736,11.6466666666667
2,47073,1,3.3944731736,11.7566666666667
2,47074,2,3.3944731736,11.7766666666667
2,47074,4,3.3944731736,11.7766666666667
2,47076,9,3.3944731736,11.8533333333333
2,47079,1,3.3944731736,12.21
2,47089,6,3.3944731736,12.2866666666667
2,47090,1,3.3944731736,12.2866666666667
2,47092,2,3.3944731736,12.3533333333333
2,48035,2,3.3944731736,11.11
2,48035,3,3.3944731736,11.11
2,48035,9,3.3944731736,11.11
2,48036,2,3.3944731736,11.0566666666667
2,48036,3,3.3944731736,11.0566666666667
2,48036,4,3.3944731736,11.0566666666667
2,48036,6,3.3944731736,11.0566666666667
2,48036,7,3.3944731736,11.0566666666667
2,48037,1,3.3944731736,11.04
2,48037,2,3.3944731736,11.04
2,48038,8,3.3944731736,11.04
2,48039,6,3.3944731736,11.12
2,48040,8,3.3944731736,11.12
2,48040,9,3.3944731736,11.12
2,48041,3,3.3944731736,11.1266666666667
2,48041,4,3.3944731736,11.1266666666667
2,48042,7,3.3944731736,11.0766666666667
2,48042,8,3.3944731736,11.0766666666667
2,48042,9,3.3944731736,11.0766666666667
2,48043,9,3.3944731736,11.0766666666667
2,48046,6,3.3944731736,11.0733333333333
2,48046,8,3.3944731736,11.0733333333333
2,48070,2,3.3944731736,11.6466666666667
2,48071,6,3.3944731736,11.5933333333333
2,48071,7,3.3944731736,11.5933333333333
2,48071,9,3.3944731736,11.5933333333333
2,48072,5,3.3944731736,11.7566666666667
2,48073,8,3.3944731736,11.7566666666667
2,48075,2,3.3944731736,11.7766666666667
2,48075,4,3.3944731736,11.7766666666667
2,48075,8,3.3944731736,11.7766666666667
2,48076,2,3.3944731736,11.8533333333333
2,48077,1,3.3944731736,11.9966666666667
2,48077,6,3.3944731736,11.9966666666667
2,48077,8,3.3944731736,11.9966666666667
2,48079,1,3.3944731736,12.21
2,48086,8,3.3944731736,12.4633333333333
2,48086,9,3.3944731736,12.4633333333333
2,48087,4,3.3944731736,12.47
2,48087,5,3.3944731736,12.47
2,48088,8,3.3944731736,12.47
2,48089,2,3.3944731736,12.2866666666667
2,48089,9,3.3944731736,12.2866666666667
2,48092,1,3.3944731736,12.3533333333333
2,48092,3,3.3944731736,12.3533333333333
2,48092,5,3.3944731736,12.3533333333333
2,48092,7,3.3944731736,12.3533333333333
2,49040,4,3.3944731736,11.1366666666667
2,49041,1,3.3944731736,11.1366666666667
2,49041,4,3.3944731736,11.1366666666667
2,49041,6,3.3944731736,11.1366666666667
2,49041,7,3.3944731736,11.1366666666667
2,49041,9,3.3944731736,11.1366666666667
2,49042,9,3.3944731736,11.11
2,49043,3,3.3944731736,11.11
2,49043,4,3.3944731736,11.11
2,49043,6,3.3944731736,11.11
2,49043,7,3.3944731736,11.11
2,49043,9,3.3944731736,11.11
2,49044,9,3.3944731736,11.23
2,49046,2,3.3944731736,11.0766666666667
2,49046,4,3.3944731736,11.0766666666667
2,49046,6,3.3944731736,11.0766666666667
2,49071,6,3.3944731736,11.4766666666667
2,49071,9,3.3944731736,11.4766666666667
2,49072,3,3.3944731736,11.6633333333333
2,49072,4,3.3944731736,11.6633333333333
2,49072,6,3.3944731736,11.6633333333333
2,49073,2,3.3944731736,11.6633333333333
2,49073,4,3.3944731736,11.6633333333333
2,49073,6,3.3944731736,11.6633333333333
2,49074,1,3.3944731736,11.8133333333333
2,49074,2,3.3944731736,11.8133333333333
2,49074,4,3.3944731736,11.8133333333333
2,49074,6,3.3944731736,11.8133333333333
2,49074,8,3.3944731736,11.8133333333333
2,49075,3,3.3944731736,11.8133333333333
2,49075,4,3.3944731736,11.8133333333333
2,49075,7,3.3944731736,11.8133333333333
2,49075,9,3.3944731736,11.8133333333333
2,49076,2,3.3944731736,11.9466666666667
2,49077,2,3.3944731736,11.9266666666667
2,49077,7,3.3944731736,11.9266666666667
2,49084,8,3.3944731736,12.2733333333333
2,49084,9,3.3944731736,12.2733333333333
2,49086,1,3.3944731736,12.2533333333333
2,49087,7,3.3944731736,12.3833333333333
2,49088,4,3.3944731736,12.3833333333333
2,49088,6,3.3944731736,12.3833333333333
2,49089,7,3.3944731736,12.3666666666667
2,49090,8,3.3944731736,12.3666666666667
2,49091,8,3.3944731736,12.16
2,50041,2,3.3944731736,11.1366666666667
2,50041,3,3.3944731736,11.1366666666667
2,50041,4,3.3944731736,11.1433333333333
2,50043,1,3.3944731736,11.11
2,50043,3,3.3944731736,11.11
2,50043,5,3.3944731736,11.0966666666667
2,50046,2,3.3944731736,11.0766666666667
2,50071,2,3.3944731736,11.4766666666667
2,50072,2,3.3944731736,11.6633333333333
2,50073,1,3.3944731736,11.6633333333333
2,50073,2,3.3944731736,11.6633333333333
2,50073,4,3.3944731736,11.6733333333333
2,50073,8,3.3944731736,11.6733333333333
2,50073,9,3.3944731736,11.6733333333333
2,50074,1,3.3944731736,11.8133333333333
2,50074,2,3.3944731736,11.8133333333333
2,50074,4,3.3944731736,11.9233333333333
2,50075,1,3.3944731736,11.8133333333333
2,50075,3,3.3944731736,11.8133333333333
2,50075,4,3.3944731736,11.9233333333333
2,50075,8,3.3944731736,11.9233333333333
2,50084,1,3.3944731736,12.2733333333333
2,50084,6,3.3944731736,12.32
2,50087,2,3.3944731736,12.3833333333333
2,50087,4,3.3944731736,12.4166666666667
2,50089,8,3.3944731736,12.2466666666667
2,51046,1,3.3944731736,11.08
2,51046,4,3.3944731736,11.08
2,51046,6,3.3944731736,11.08
2,51046,7,3.3944731736,11.08
2,51076,6,3.3944731736,12.0266666666667
2,51076,9,3.3944731736,12.0266666666667
2,51085,6,3.3944731736,12.32
2,51089,2,3.3944731736,12.2466666666667
2,51090,1,3.3944731736,12.2466666666667
2,51090,2,3.3944731736,12.2466666666667
2,51090,9,3.3944731736,12.2466666666667
2,52088,4,3.3944731736,12.0966666666667
2,52089,8,3.3944731736,12.1833333333333
2,53087,7,3.3944731736,12.0966666666667
2,504038,4,3.3944731736,13.0266666666667
2,504038,8,3.3944731736,13.0266666666667
2,504038,11,3.3944731736,13.0266666666667
2,506036,4,3.3944731736,13
2,506036,9,3.3944731736,13
2,506036,11,3.3944731736,13
2,506040,4,3.3944731736,12.9133333333333
2,506044,10,3.3944731736,13.0366666666667
2,506048,8,3.3944731736,13.0433333333333
2,508046,7,3.3944731736,13.07
2,508048,7,3.3944731736,12.7633333333333
2,510030,8,3.3944731736,13.1366666666667
2,510036,3,3.3944731736,12.74
2,510036,8,3.3944731736,12.74
2,510036,9,3.3944731736,12.74
2,512034,8,3.3944731736,12.68
2,512034,11,3.3944731736,12.68
2,512044,7,3.3944731736,12.69
2,512046,5,3.3944731736,12.6366666666667
2,512046,6,3.3944731736,12.6366666666667
2,512054,5,3.3944731736,13.0766666666667
2,514034,5,3.3944731736,12.4933333333333
2,514042,5,3.3944731736,12.5366666666667
2,514042,8,3.3944731736,12.5366666666667
2,514042,10,3.3944731736,12.5366666666667
2,514046,7,3.3944731736,12.4566666666667
2,514046,8,3.3944731736,12.4566666666667
2,514046,9,3.3944731736,12.4566666666667
2,514058,8,3.3944731736,12.6733333333333
2,514058,9,3.3944731736,12.6733333333333
2,514058,11,3.3944731736,12.6733333333333
2,514062,3,3.3944731736,12.9266666666667
2,514062,4,3.3944731736,12.9266666666667
2,514064,6,3.3944731736,12.8166666666667
2,514066,6,3.3944731736,12.92
2,514066,10,3.3944731736,12.92
2,514078,3,3.3944731736,12.44
2,514078,4,3.3944731736,12.44
2,516024,10,3.3944731736,13.3566666666667
2,516026,3,3.3944731736,13.4366666666667
2,516030,4,3.3944731736,13.02
2,516030,7,3.3944731736,13.02
2,516034,3,3.3944731736,12.5766666666667
2,516038,7,3.3944731736,12.47
2,516038,8,3.3944731736,12.47
2,516042,3,3.3944731736,12.3333333333333
2,516042,4,3.3944731736,12.3333333333333
2,516042,9,3.3944731736,12.3333333333333
2,516044,6,3.3944731736,12.03
2,516044,7,3.3944731736,12.03
2,516044,9,3.3944731736,12.03
2,516044,10,3.3944731736,12.03
2,516046,7,3.3944731736,12.0533333333333
2,516048,3,3.3944731736,12.1966666666667
2,516048,5,3.3944731736,12.1966666666667
2,516050,11,3.3944731736,12.19
2,516052,11,3.3944731736,12.3433333333333
2,516052,12,3.3944731736,12.3433333333333
2,516054,5,3.3944731736,12.3433333333333
2,516054,10,3.3944731736,12.3433333333333
2,516062,9,3.3944731736,12.71
2,516070,10,3.3944731736,12.8566666666667
2,516072,3,3.3944731736,12.8166666666667
2,516072,10,3.3944731736,12.8166666666667
2,516076,3,3.3944731736,12.53
2,516076,4,3.3944731736,12.53
2,516076,6,3.3944731736,12.53
2,516076,10,3.3944731736,12.53
2,516076,11,3.3944731736,12.53
2,516078,4,3.3944731736,12.3233333333333
2,518030,12,3.3944731736,12.78
2,518034,7,3.3944731736,12.4933333333333
2,518034,11,3.3944731736,12.4933333333333
2,518034,12,3.3944731736,12.4933333333333
2,518036,3,3.3944731736,12.5133333333333
2,518036,4,3.3944731736,12.5133333333333
2,518036,5,3.3944731736,12.5133333333333
2,518036,10,3.3944731736,12.3833333333333
2,518036,12,3.3944731736,12.3833333333333
2,518038,10,3.3944731736,12.3033333333333
2,518042,7,3.3944731736,12.1333333333333
2,518042,8,3.3944731736,12.1333333333333
2,518044,8,3.3944731736,12.0566666666667
2,518044,11,3.3944731736,12.0566666666667
2,518046,5,3.3944731736,11.96
2,518046,10,3.3944731736,12.0866666666667
2,518046,11,3.3944731736,12.0866666666667
2,518048,9,3.3944731736,12.1833333333333
2,518048,10,3.3944731736,12.1833333333333
2,518048,12,3.3944731736,12.1833333333333
2,518056,8,3.3944731736,12.1866666666667
2,518056,12,3.3944731736,12.1866666666667
2,518066,3,3.3944731736,12.72
2,518066,4,3.3944731736,12.72
2,518068,4,3.3944731736,12.7666666666667
2,518070,6,3.3944731736,12.7233333333333
2,518070,10,3.3944731736,12.7333333333333
2,518070,11,3.3944731736,12.7333333333333
2,518070,12,3.3944731736,12.7333333333333
2,518074,4,3.3944731736,12.7033333333333
2,518076,5,3.3944731736,12.5366666666667
2,518080,7,3.3944731736,12.34
2,518080,9,3.3944731736,12.34
2,520024,10,3.3944731736,12.98
2,520026,5,3.3944731736,12.9033333333333
2,520026,12,3.3944731736,12.9033333333333
2,520028,11,3.3944731736,12.87
2,520030,5,3.3944731736,12.7533333333333
2,520030,6,3.3944731736,12.7533333333333
2,520030,8,3.3944731736,12.7533333333333
2,520032,3,3.3944731736,12.49
2,520032,6,3.3944731736,12.49
2,520032,10,3.3944731736,12.49
2,520032,11,3.3944731736,12.49
2,520032,12,3.3944731736,12.49
2,520034,12,3.3944731736,12.4366666666667
2,520038,3,3.3944731736,12.3333333333333
2,520038,6,3.3944731736,12.3333333333333
2,520038,7,3.3944731736,12.3333333333333
2,520038,12,3.3944731736,12.3333333333333
2,520046,10,3.3944731736,12.1033333333333
2,520046,12,3.3944731736,12.1033333333333
2,520048,4,3.3944731736,12.3133333333333
2,520060,9,3.3944731736,12.02
2,520072,9,3.3944731736,12.8233333333333
2,520074,7,3.3944731736,12.6633333333333
2,520076,9,3.3944731736,12.56
2,520076,11,3.3944731736,12.56
2,520078,6,3.3944731736,12.5133333333333
2,520080,12,3.3944731736,12.51
2,520084,6,3.3944731736,12.33
2,520084,7,3.3944731736,12.33
2,520084,8,3.3944731736,12.33
2,520084,9,3.3944731736,12.33
2,520084,10,3.3944731736,12.33
2,522024,4,3.3944731736,12.91
2,522024,6,3.3944731736,12.91
2,522024,8,3.3944731736,12.91
2,522028,9,3.3944731736,12.7433333333333
2,522028,10,3.3944731736,12.7433333333333
2,522028,11,3.3944731736,12.7433333333333
2,522028,12,3.3944731736,12.7433333333333
2,522030,3,3.3944731736,12.65
2,522030,4,3.3944731736,12.65
2,522030,7,3.3944731736,12.65
2,522030,8,3.3944731736,12.65
2,522030,10,3.3944731736,12.65
2,522030,11,3.3944731736,12.65
2,522032,3,3.3944731736,12.67
2,522032,6,3.3944731736,12.67
2,522032,10,3.3944731736,12.67
2,522034,11,3.3944731736,12.4233333333333
2,522034,12,3.3944731736,12.4233333333333
2,522044,3,3.3944731736,12.1166666666667
2,522046,6,3.3944731736,12.1233333333333
2,522046,7,3.3944731736,12.1233333333333
2,522046,10,3.3944731736,12.1233333333333
2,522048,8,3.3944731736,12.2733333333333
2,522048,9,3.3944731736,12.2733333333333
2,522048,10,3.3944731736,12.2733333333333
2,522050,11,3.3944731736,12.4533333333333
2,522050,12,3.3944731736,12.4533333333333
2,522074,6,3.3944731736,12.7233333333333
2,522076,9,3.3944731736,12.6333333333333
2,522076,11,3.3944731736,12.6333333333333
2,522078,4,3.3944731736,12.58
2,522080,12,3.3944731736,12.57
2,522084,8,3.3944731736,12.2866666666667
2,524028,10,3.3944731736,12.69
2,524028,11,3.3944731736,12.69
2,524030,6,3.3944731736,12.5733333333333
2,524032,10,3.3944731736,12.6233333333333
2,524034,8,3.3944731736,12.32
2,524034,9,3.3944731736,12.32
2,524034,12,3.3944731736,12.32
2,524036,12,3.3944731736,12.3333333333333
2,524038,5,3.3944731736,12.1966666666667
2,524038,6,3.3944731736,12.1966666666667
2,524038,8,3.3944731736,12.1966666666667
2,524040,3,3.3944731736,12.1866666666667
2,524040,4,3.3944731736,12.1866666666667
2,524040,6,3.3944731736,12.1866666666667
2,524040,7,3.3944731736,12.1866666666667
2,524040,8,3.3944731736,12.1866666666667
2,524040,11,3.3944731736,12.1866666666667
2,524042,11,3.3944731736,12.2233333333333
2,524044,3,3.3944731736,12.2466666666667
2,524044,11,3.3944731736,12.2466666666667
2,524044,12,3.3944731736,12.2466666666667
2,524046,4,3.3944731736,12.1233333333333
2,524046,6,3.3944731736,12.1233333333333
2,524046,7,3.3944731736,12.1233333333333
2,524048,3,3.3944731736,12.4066666666667
2,524052,4,3.3944731736,12.39
2,524052,8,3.3944731736,12.39
2,524058,7,3.3944731736,11.9333333333333
2,524060,6,3.3944731736,12.2
2,524072,5,3.3944731736,12.7266666666667
2,524086,10,3.3944731736,12.1733333333333
2,524086,11,3.3944731736,12.1733333333333
2,524086,12,3.3944731736,12.1733333333333
2,526024,8,3.3944731736,12.7766666666667
2,526024,10,3.3944731736,12.7766666666667
2,526026,7,3.3944731736,12.6666666666667
2,526028,11,3.3944731736,12.6966666666667
2,526032,7,3.3944731736,12.5733333333333
2,526032,9,3.3944731736,12.5733333333333
2,526036,12,3.3944731736,12.35
2,526040,12,3.3944731736,12.2033333333333
2,526042,11,3.3944731736,12.23
2,526044,3,3.3944731736,12.1733333333333
2,526050,3,3.3944731736,12.5
2,526054,3,3.3944731736,11.98
2,526056,9,3.3944731736,11.6633333333333
2,526056,10,3.3944731736,11.6633333333333
2,526058,6,3.3944731736,11.89
2,526058,10,3.3944731736,11.89
2,526058,11,3.3944731736,11.89
2,526058,12,3.3944731736,11.89
2,526066,9,3.3944731736,12.4366666666667
2,526072,8,3.3944731736,12.6666666666667
2,526076,9,3.3944731736,12.5366666666667
2,526078,8,3.3944731736,12.58
2,526090,11,3.3944731736,12.24
2,528028,10,3.3944731736,12.6533333333333
2,528030,4,3.3944731736,12.5266666666667
2,528030,5,3.3944731736,12.5266666666667
2,528030,6,3.3944731736,12.5266666666667
2,528032,11,3.3944731736,12.5
2,528032,12,3.3944731736,12.5
2,528034,3,3.3944731736,12.49
2,528040,7,3.3944731736,12.1366666666667
2,528040,8,3.3944731736,12.1366666666667
2,528040,12,3.3944731736,12.1366666666667
2,528056,6,3.3944731736,11.1833333333333
2,528058,4,3.3944731736,11.7733333333333
2,528068,5,3.3944731736,12.48
2,528072,9,3.3944731736,12.5266666666667
2,528072,11,3.3944731736,12.5266666666667
2,528074,7,3.3944731736,12.4733333333333
2,528076,5,3.3944731736,12.66
2,528076,6,3.3944731736,12.3866666666667
2,528076,8,3.3944731736,12.3866666666667
2,528078,8,3.3944731736,12.6366666666667
2,528078,9,3.3944731736,12.6366666666667
2,528080,9,3.3944731736,12.75
2,528092,6,3.3944731736,11.8666666666667
2,528092,7,3.3944731736,11.8666666666667
2,528092,8,3.3944731736,11.8666666666667
2,528092,9,3.3944731736,11.8666666666667
2,530024,10,3.3944731736,12.7066666666667
2,530026,7,3.3944731736,12.5966666666667
2,530026,8,3.3944731736,12.5966666666667
2,530026,11,3.3944731736,12.5966666666667
2,530026,12,3.3944731736,12.5966666666667
2,530030,4,3.3944731736,12.57
2,530030,5,3.3944731736,12.57
2,530030,7,3.3944731736,12.57
2,530034,6,3.3944731736,12.29
2,530034,8,3.3944731736,12.29
2,530046,8,3.3944731736,12.22
2,530054,12,3.3944731736,11.82
2,530056,8,3.3944731736,12.0066666666667
2,530056,10,3.3944731736,12.0066666666667
2,530080,9,3.3944731736,12.65
2,530088,9,3.3944731736,12.4233333333333
2,530090,6,3.3944731736,12.1766666666667
2,530090,8,3.3944731736,12.1766666666667
2,532026,3,3.3944731736,12.61
2,532028,3,3.3944731736,12.7133333333333
2,532028,4,3.3944731736,12.7133333333333
2,532028,5,3.3944731736,12.7133333333333
2,532030,3,3.3944731736,12.5066666666667
2,532030,4,3.3944731736,12.5066666666667
2,532030,5,3.3944731736,12.5066666666667
2,532030,6,3.3944731736,12.5066666666667
2,532030,9,3.3944731736,12.5066666666667
2,532030,11,3.3944731736,12.5066666666667
2,532036,5,3.3944731736,12.19
2,532036,7,3.3944731736,12.19
2,532052,3,3.3944731736,11.88
2,532052,4,3.3944731736,11.88
2,532052,7,3.3944731736,11.88
2,532052,9,3.3944731736,11.88
2,532056,3,3.3944731736,12.05
2,532056,4,3.3944731736,12.05
2,532064,3,3.3944731736,12.1833333333333
2,532064,4,3.3944731736,12.1833333333333
2,532064,5,3.3944731736,12.1833333333333
2,532064,6,3.3944731736,12.1833333333333
2,532064,10,3.3944731736,12.1833333333333
2,532064,12,3.3944731736,12.1833333333333
2,532070,3,3.3944731736,12.1966666666667
2,532072,4,3.3944731736,12.18
2,532084,12,3.3944731736,12.72
2,532086,9,3.3944731736,12.5566666666667
2,532088,3,3.3944731736,12.32
2,532090,6,3.3944731736,12.1433333333333
2,532090,9,3.3944731736,12.1433333333333
2,532092,7,3.3944731736,12.05
2,532094,8,3.3944731736,11.75
2,534032,6,3.3944731736,12.3033333333333
2,534032,7,3.3944731736,12.3033333333333
2,534032,8,3.3944731736,12.3033333333333
2,534032,9,3.3944731736,12.3033333333333
2,534032,11,3.3944731736,12.3033333333333
2,534036,11,3.3944731736,12.1833333333333
2,534046,5,3.3944731736,12.31
2,534046,11,3.3944731736,12.31
2,534054,8,3.3944731736,11.9166666666667
2,534054,9,3.3944731736,11.9166666666667
2,534064,11,3.3944731736,12.3233333333333
2,534066,4,3.3944731736,12.1666666666667
2,534066,6,3.3944731736,12.1666666666667
2,534068,4,3.3944731736,12.1166666666667
2,534072,4,3.3944731736,12.0866666666667
2,534072,6,3.3944731736,12.0866666666667
2,534072,11,3.3944731736,12.0866666666667
2,534074,7,3.3944731736,12.1566666666667
2,534088,5,3.3944731736,12.2933333333333
2,534088,8,3.3944731736,12.2933333333333
2,534088,9,3.3944731736,12.2933333333333
2,534088,11,3.3944731736,12.2933333333333
2,534090,3,3.3944731736,12.1133333333333
2,534090,7,3.3944731736,12.1133333333333
2,534092,5,3.3944731736,12.0166666666667
2,536028,10,3.3944731736,12.5233333333333
2,536030,3,3.3944731736,12.44
2,536030,4,3.3944731736,12.44
2,536030,5,3.3944731736,12.44
2,536032,7,3.3944731736,12.4166666666667
2,536032,9,3.3944731736,12.4166666666667
2,536036,6,3.3944731736,12.13
2,536036,9,3.3944731736,12.13
2,536038,4,3.3944731736,12.19
2,536038,7,3.3944731736,12.19
2,536038,12,3.3944731736,12.19
2,536070,5,3.3944731736,11.9533333333333
2,536070,8,3.3944731736,11.9533333333333
2,536070,9,3.3944731736,11.9533333333333
2,536074,4,3.3944731736,11.8466666666667
2,536074,10,3.3944731736,11.8466666666667
2,536078,9,3.3944731736,12.1633333333333
2,536088,6,3.3944731736,12.37
2,536094,11,3.3944731736,11.83
2,538026,5,3.3944731736,12.4566666666667
2,538026,6,3.3944731736,12.3266666666667
2,538026,11,3.3944731736,12.3266666666667
2,538030,11,3.3944731736,12.3
2,538030,12,3.3944731736,12.3
2,538032,4,3.3944731736,12.2833333333333
2,538032,5,3.3944731736,12.2833333333333
2,538034,4,3.3944731736,12.1
2,538034,5,3.3944731736,12.1
2,538034,10,3.3944731736,11.96
2,538036,3,3.3944731736,12.0533333333333
2,538036,4,3.3944731736,12.0533333333333
2,538036,6,3.3944731736,11.95
2,538036,12,3.3944731736,11.95
2,538042,7,3.3944731736,11.82
2,538042,11,3.3944731736,11.82
2,538042,12,3.3944731736,11.82
2,538046,5,3.3944731736,11.9433333333333
2,538046,9,3.3944731736,11.8066666666667
2,538048,8,3.3944731736,11.3933333333333
2,538048,10,3.3944731736,11.3933333333333
2,538048,11,3.3944731736,11.3933333333333
2,538048,12,3.3944731736,11.3933333333333
2,538050,6,3.3944731736,11.57
2,538050,7,3.3944731736,11.57
2,538050,11,3.3944731736,11.57
2,538052,9,3.3944731736,11.7966666666667
2,538074,3,3.3944731736,11.7233333333333
2,538078,6,3.3944731736,11.9666666666667
2,538088,12,3.3944731736,12.32
2,538092,11,3.3944731736,12.15
2,538096,6,3.3944731736,11.83
2,538098,6,3.3944731736,11.7433333333333
2,538098,7,3.3944731736,11.8
2,540026,6,3.3944731736,12.1966666666667
2,540026,11,3.3944731736,12.1966666666667
2,540028,4,3.3944731736,12.19
2,540028,5,3.3944731736,12.19
2,540028,6,3.3944731736,12.19
2,540028,7,3.3944731736,12.19
2,540034,10,3.3944731736,11.9333333333333
2,540036,3,3.3944731736,11.7666666666667
2,540036,7,3.3944731736,11.7666666666667
2,540036,9,3.3944731736,11.7666666666667
2,540040,4,3.3944731736,11.57
2,540040,5,3.3944731736,11.57
2,540040,6,3.3944731736,11.57
2,540040,8,3.3944731736,11.57
2,540040,11,3.3944731736,11.57
2,540040,12,3.3944731736,11.57
2,540042,6,3.3944731736,11.5366666666667
2,540042,9,3.3944731736,11.5366666666667
2,540042,10,3.3944731736,11.5366666666667
2,540044,5,3.3944731736,11.62
2,540046,11,3.3944731736,11.78
2,540050,3,3.3944731736,11.53
2,540050,4,3.3944731736,11.53
2,540050,11,3.3944731736,11.53
2,540068,6,3.3944731736,11.67
2,540070,9,3.3944731736,11.7466666666667
2,540072,11,3.3944731736,11.8166666666667
2,540076,4,3.3944731736,11.74
2,540076,6,3.3944731736,11.74
2,540076,9,3.3944731736,11.74
2,540076,12,3.3944731736,11.74
2,540078,10,3.3944731736,11.7766666666667
2,540080,12,3.3944731736,11.79
2,540084,9,3.3944731736,12.37
2,540086,3,3.3944731736,12.4033333333333
2,540086,4,3.3944731736,12.4033333333333
2,540086,5,3.3944731736,12.4033333333333
2,540086,6,3.3944731736,12.4033333333333
2,540090,8,3.3944731736,12.1733333333333
2,540090,9,3.3944731736,12.1733333333333
2,540090,11,3.3944731736,12.1733333333333
2,540092,10,3.3944731736,12.1433333333333
2,540092,12,3.3944731736,12.1433333333333
2,540096,4,3.3944731736,12.0066666666667
2,542026,4,3.3944731736,12.0866666666667
2,542026,9,3.3944731736,12.0866666666667
2,542026,10,3.3944731736,12.0866666666667
2,542028,9,3.3944731736,12.0333333333333
2,542028,12,3.3944731736,12.0333333333333
2,542030,5,3.3944731736,11.8966666666667
2,542030,8,3.3944731736,11.8966666666667
2,542030,10,3.3944731736,11.8966666666667
2,542032,4,3.3944731736,11.8933333333333
2,542032,8,3.3944731736,11.8933333333333
2,542032,9,3.3944731736,11.8933333333333
2,542032,11,3.3944731736,11.8933333333333
2,542032,12,3.3944731736,11.8933333333333
2,542034,3,3.3944731736,11.6066666666667
2,542034,7,3.3944731736,11.6066666666667
2,542034,9,3.3944731736,11.6066666666667
2,542034,10,3.3944731736,11.6066666666667
2,542034,11,3.3944731736,11.6066666666667
2,542034,12,3.3944731736,11.6066666666667
2,542036,8,3.3944731736,11.5433333333333
2,542040,10,3.3944731736,11.4233333333333
2,542040,11,3.3944731736,11.4233333333333
2,542042,5,3.3944731736,11.4166666666667
2,542042,6,3.3944731736,11.4166666666667
2,542042,7,3.3944731736,11.4166666666667
2,542042,8,3.3944731736,11.4166666666667
2,542042,9,3.3944731736,11.4166666666667
2,542042,11,3.3944731736,11.4166666666667
2,542042,12,3.3944731736,11.4166666666667
2,542044,6,3.3944731736,11.4733333333333
2,542044,8,3.3944731736,11.4733333333333
2,542044,11,3.3944731736,11.4733333333333
2,542046,4,3.3944731736,11.33
2,542052,12,3.3944731736,11.7666666666667
2,542068,11,3.3944731736,11.58
2,542072,7,3.3944731736,11.6433333333333
2,542074,5,3.3944731736,11.8333333333333
2,542078,4,3.3944731736,11.83
2,542080,3,3.3944731736,11.8633333333333
2,542080,6,3.3944731736,11.8633333333333
2,542084,6,3.3944731736,12.5266666666667
2,542084,8,3.3944731736,12.5266666666667
2,542084,9,3.3944731736,12.5266666666667
2,542084,10,3.3944731736,12.5266666666667
2,542086,3,3.3944731736,12.7333333333333
2,542088,12,3.3944731736,12.5533333333333
2,542090,11,3.3944731736,12.25
2,542092,3,3.3944731736,12.2133333333333
2,542092,7,3.3944731736,12.2133333333333
2,542094,7,3.3944731736,12.12
2,542094,9,3.3944731736,12.12
2,544026,3,3.3944731736,11.8866666666667
2,544032,3,3.3944731736,11.66
2,544032,6,3.3944731736,11.66
2,544032,10,3.3944731736,11.66
2,544032,11,3.3944731736,11.66
2,544034,9,3.3944731736,11.4133333333333
2,544034,10,3.3944731736,11.4133333333333
2,544034,11,3.3944731736,11.4133333333333
2,544036,7,3.3944731736,11.3666666666667
2,544036,8,3.3944731736,11.3666666666667
2,544036,9,3.3944731736,11.3666666666667
2,544038,3,3.3944731736,11.3
2,544038,4,3.3944731736,11.3
2,544038,9,3.3944731736,11.3
2,544038,12,3.3944731736,11.3
2,544040,5,3.3944731736,11.2566666666667
2,544040,7,3.3944731736,11.2566666666667
2,544040,9,3.3944731736,11.2566666666667
2,544042,12,3.3944731736,11.3233333333333
2,544044,4,3.3944731736,11.5033333333333
2,544044,12,3.3944731736,11.5033333333333
2,544048,3,3.3944731736,11.62
2,544070,4,3.3944731736,11.46
2,544074,4,3.3944731736,11.6966666666667
2,544074,6,3.3944731736,11.6966666666667
2,544074,8,3.3944731736,11.6966666666667
2,544078,12,3.3944731736,11.81
2,544080,3,3.3944731736,12.0366666666667
2,544080,4,3.3944731736,12.0366666666667
2,544080,5,3.3944731736,12.0366666666667
2,544080,9,3.3944731736,12.0366666666667
2,544080,10,3.3944731736,12.0366666666667
2,544080,11,3.3944731736,12.0366666666667
2,544080,12,3.3944731736,12.0366666666667
2,546034,6,3.3944731736,11.2433333333333
2,546034,7,3.3944731736,11.2433333333333
2,546034,11,3.3944731736,11.2433333333333
2,546034,12,3.3944731736,11.2433333333333
2,546036,3,3.3944731736,11.15
2,546036,4,3.3944731736,11.15
2,546036,5,3.3944731736,11.15
2,546036,6,3.3944731736,11.15
2,546036,7,3.3944731736,11.15
2,546036,8,3.3944731736,11.15
2,546036,12,3.3944731736,11.15
2,546038,3,3.3944731736,11.21
2,546038,4,3.3944731736,11.21
2,546038,7,3.3944731736,11.21
2,546038,9,3.3944731736,11.21
2,546038,11,3.3944731736,11.21
2,546042,4,3.3944731736,11.1033333333333
2,546042,9,3.3944731736,11.1033333333333
