region year month mean_T sd_T cv
north 1984 3 -8.88277474668745 1.02125970739034 -11.49707987103
south 1984 3 -5.930625 0.8964712936134 -15.1159665905937
north 1984 4 0.63717848791894 1.50899450620447 236.824458894231
south 1984 4 3.63943181818182 0.533187094218056 14.6502839139442
north 1984 5 10.2697583787997 1.36619728713575 13.3031103239591
south 1984 5 12.5500568181818 0.516977261131028 4.11932207655076
north 1984 6 12.1039750584567 0.724891582189845 5.98887207457835
south 1984 6 13.4571022727273 0.51148893756597 3.80088467189979
north 1984 7 13.4237724084178 1.20286480111147 8.96070616004467
south 1984 7 15.246875 0.474058603048719 3.10921813846259
north 1984 8 11.1698363211224 1.00593506520233 9.0058174200824
south 1984 8 13.5976704545455 0.779870562890268 5.73532477858788
north 1984 9 5.96032735775526 1.30593588491128 21.9104724711482
south 1984 9 8.82454545454545 0.699947060600137 7.93181999237819
north 1984 10 1.38682774746687 1.9980152767106 144.070904289311
south 1984 10 5.66488636363636 1.02417342183574 18.0793286236074
north 1984 11 -5.71543257989088 2.64961576040438 -46.3589714928448
south 1984 11 -0.580852272727273 1.33551750452174 -229.923780490879
north 1984 12 -7.27778643803585 0.854061103980453 -11.7351767773355
south 1984 12 -4.19875 1.83669210562007 -43.7437834026809
north 1985 1 -23.3068589243959 1.70834869349126 -7.32981093262242
south 1985 1 -18.9320454545455 2.38988448087545 -12.6234879723556
north 1985 2 -21.5175370226033 1.76825786996385 -8.21775219025473
south 1985 2 -17.9671022727273 1.48483431018559 -8.26418354861519
north 1985 3 -5.74185502727981 1.24809445552737 -21.7367810506816
south 1985 3 -3.09426136363636 0.576413426939835 -18.6284660279129
north 1985 4 -3.02236944660951 1.27637478934375 -42.2309321176996
south 1985 4 -0.264545454545455 0.67398150746652 -254.769641997654
north 1985 5 3.84395946999221 1.45318539935835 37.8043892164477
south 1985 5 7.78471590909091 1.00119282410396 12.8610065646041
north 1985 6 11.917614964926 0.945570963797106 7.93422984867326
south 1985 6 13.1621022727273 0.417266764699313 3.17021366384545
north 1985 7 14.6628215120811 0.565006996854683 3.85333065937657
south 1985 7 15.3402272727273 0.361407070415455 2.35594338982177
north 1985 8 12.8039750584567 0.997621870847541 7.79150120406267
south 1985 8 15.2519318181818 0.664384044014438 4.35606487056562
north 1985 9 7.01855027279813 0.978767772349429 13.9454407862953
south 1985 9 8.93664772727273 0.534721756951192 5.98347135603584
north 1985 10 1.97365549493375 1.4604910047061 73.9992875380271
south 1985 10 5.54954545454545 0.945279296542979 17.0334544384843
north 1985 11 -6.5485580670304 1.59169667626187 -24.3060634107451
