region year tkg species component ddiff12 bm
2 1993 7 2 7 -8456.154913 0.577134996080132
2 1993 7 2 3 -8456.154913 0.573558809836026
2 1993 1 3 7 -8456.154913 6.95625755127143
2 1993 1 3 3 -8456.154913 5.06343489667681
2 1993 2 3 7 -8456.154913 4.74265574017555
2 1993 2 3 3 -8456.154913 3.03969967920828
2 1993 4 3 7 -8456.154913 1.63677194410721
2 1993 4 3 3 -8456.154913 1.04376506195775
2 1993 6 3 7 -8456.154913 0.33427048046845
2 1993 6 3 3 -8456.154913 0.2374169804132
2 1993 7 3 7 -8456.154913 0.062548103965518
2 1993 7 3 3 -8456.154913 0.0659002378890593
2 1993 1 1 8 -8456.154913 6.14032127640145
2 1993 1 1 4 -8456.154913 0.523903622975263
2 1993 2 1 8 -8456.154913 9.7273678164257
2 1993 2 1 4 -8456.154913 0.864011151947299
2 1993 4 1 8 -8456.154913 13.9872561102927
2 1993 4 1 4 -8456.154913 1.41685958345461
2 1993 6 1 8 -8456.154913 10.0003297065114
2 1993 6 1 4 -8456.154913 1.18773855049811
2 1993 7 1 8 -8456.154913 9.25694427827728
2 1993 7 1 4 -8456.154913 1.24478660286663
2 1993 1 2 8 -8456.154913 9.82392664590946
2 1993 1 2 4 -8456.154913 1.756862643488
2 1993 2 2 8 -8456.154913 11.1190732033132
2 1993 2 2 4 -8456.154913 1.77729767473243
2 1993 4 2 8 -8456.154913 2.2205326899061
2 1993 4 2 4 -8456.154913 0.446767347748864
2 1993 6 2 8 -8456.154913 0.6251376874809
2 1993 6 2 4 -8456.154913 0.178140852533798
2 1993 7 2 8 -8456.154913 3.57904467166551
2 1993 7 2 4 -8456.154913 0.448810851693768
2 1993 1 3 8 -8456.154913 27.4931662046939
2 1993 1 3 4 -8456.154913 1.80545005363238
2 1993 2 3 8 -8456.154913 16.9867205433143
2 1993 2 3 4 -8456.154913 1.08467790139752
2 1993 4 3 8 -8456.154913 5.5627184865569
2 1993 4 3 4 -8456.154913 0.422000863207743
2 1993 6 3 8 -8456.154913 1.05178877239416
2 1993 6 3 4 -8456.154913 0.0947178209584211
2 1993 7 3 8 -8456.154913 0.293298429602507
2 1993 7 3 4 -8456.154913 0.0625151711616862
2 1993 1 1 9 -8456.154913 1.84261399396438
2 1993 1 1 5 -8456.154913 0.268392030903991
2 1993 2 1 9 -8456.154913 2.87195119289497
2 1993 2 1 5 -8456.154913 0.417961487458315
2 1993 4 1 9 -8456.154913 4.08124955126179
2 1993 4 1 5 -8456.154913 0.629588750607262
2 1993 6 1 9 -8456.154913 2.99147845710076
2 1993 6 1 5 -8456.154913 0.488639754481418
2 1993 7 1 9 -8456.154913 2.37647152932568
2 1993 7 1 5 -8456.154913 0.569529148293477
2 1993 1 2 9 -8456.154913 3.22289603063976
2 1993 1 2 5 -8456.154913 0.245289703143025
2 1993 2 2 9 -8456.154913 3.47799120938969
2 1993 2 2 5 -8456.154913 0.295283402840983
2 1993 4 2 9 -8456.154913 0.810473109033331
2 1993 4 2 5 -8456.154913 0.0638106033214971
2 1993 6 2 9 -8456.154913 0.270101332183325
2 1993 6 2 5 -8456.154913 0.0162123958650534
2 1993 7 2 9 -8456.154913 0.83148697696551
2 1993 7 2 5 -8456.154913 0.25321606522558
2 1993 1 3 9 -8456.154913 9.18066574359706
2 1993 1 3 5 -8456.154913 0.392504939706074
2 1993 2 3 9 -8456.154913 6.2116909794337
2 1993 2 3 5 -8456.154913 0.21077603222715
2 1993 4 3 9 -8456.154913 2.16647911223019
2 1993 4 3 5 -8456.154913 0.103396261041009
2 1993 6 3 9 -8456.154913 0.468840062518936
2 1993 6 3 5 -8456.154913 0.0209117909562438
2 1993 7 3 9 -8456.154913 0.0857472882130947
2 1994 1 1 1 -8091.154913 4.33517368534237
2 1994 4 2 1 -8091.154913 0.996154655460599
2 1994 2 1 1 -8091.154913 7.46038279865851
2 1994 6 2 1 -8091.154913 0.215419717215986
2 1994 4 1 1 -8091.154913 10.2290017734086
2 1994 7 2 1 -8091.154913 2.10004973764023
2 1994 6 1 1 -8091.154913 6.95560596613144
2 1994 1 3 1 -8091.154913 17.3329597090903
2 1994 7 1 1 -8091.154913 5.64067751770085
2 1994 2 3 1 -8091.154913 10.6435612870035
2 1994 1 2 1 -8091.154913 4.89241098901066
2 1994 4 3 1 -8091.154913 3.3386422857345
2 1994 2 2 1 -8091.154913 5.79218488278189
2 1994 6 3 1 -8091.154913 0.582373447774406
2 1994 7 3 5 -8091.154913 0.00231122541018812
2 1994 7 3 1 -8091.154913 0.126645355496027
2 1994 1 1 6 -8091.154913 0.48135307672514
2 1994 1 1 2 -8091.154913 0.501322161010146
2 1994 2 1 6 -8091.154913 0.826220458789808
2 1994 2 1 2 -8091.154913 0.968550692923292
2 1994 4 1 6 -8091.154913 1.18014538156851
2 1994 4 1 2 -8091.154913 1.57131311332384
2 1994 6 1 6 -8091.154913 0.873271838280475
2 1994 6 1 2 -8091.154913 1.31650981055097
2 1994 7 1 6 -8091.154913 0.67488118316154
2 1994 7 1 2 -8091.154913 1.55242907087068
2 1994 1 2 6 -8091.154913 0.643632790115738
2 1994 1 2 2 -8091.154913 0.792000827746348
2 1994 2 2 6 -8091.154913 0.676501409359144
2 1994 2 2 2 -8091.154913 0.861893146294878
2 1994 4 2 6 -8091.154913 0.148947494186247
2 1994 4 2 2 -8091.154913 0.183917224280572
2 1994 6 2 6 -8091.154913 0.0435725979092182
2 1994 6 2 2 -8091.154913 0.0504911631387978
2 1994 7 2 6 -8091.154913 0.228680638998054
2 1994 7 2 2 -8091.154913 0.691721614116894
2 1994 1 3 6 -8091.154913 2.31295528094531
2 1994 1 3 2 -8091.154913 3.67275092200248
2 1994 2 3 6 -8091.154913 1.51312426127913
2 1994 2 3 2 -8091.154913 2.28834340693981
2 1994 4 3 6 -8091.154913 0.553986971395236
2 1994 4 3 2 -8091.154913 0.752747584055344
2 1994 6 3 6 -8091.154913 0.152828615723423
2 1994 6 3 2 -8091.154913 0.146572101037296
2 1994 7 3 6 -8091.154913 0.0215789594783094
2 1994 7 3 2 -8091.154913 0.0264045453059123
2 1994 1 1 7 -8091.154913 1.3312402409315
2 1994 1 1 3 -8091.154913 1.183664092615
2 1994 2 1 7 -8091.154913 2.22794255947271
2 1994 2 1 3 -8091.154913 2.00992681689404
2 1994 4 1 7 -8091.154913 3.05422510391329
2 1994 4 1 3 -8091.154913 3.02372287801624
2 1994 6 1 7 -8091.154913 2.18540604145181
2 1994 6 1 3 -8091.154913 2.38578373037695
2 1994 7 1 7 -8091.154913 1.58468800512092
2 1994 7 1 3 -8091.154913 1.74155163835365
2 1994 1 2 7 -8091.154913 2.69851963193177
2 1994 1 2 3 -8091.154913 2.42521389561345
2 1994 2 2 7 -8091.154913 2.88932793961153
2 1994 2 2 3 -8091.154913 2.43776421430097
2 1994 4 2 7 -8091.154913 0.683049211864429
2 1994 4 2 3 -8091.154913 0.570596222595596
2 1994 6 2 7 -8091.154913 0.213321889275658
2 1994 6 2 3 -8091.154913 0.178023895431952
2 1994 7 2 7 -8091.154913 0.518885676582245
2 1994 7 2 3 -8091.154913 0.515670429141941
2 1994 1 3 7 -8091.154913 7.10154597358033
2 1994 1 3 3 -8091.154913 5.12587004804534
2 1994 2 3 7 -8091.154913 4.78090773241506
2 1994 2 3 3 -8091.154913 3.0611985503705
2 1994 4 3 7 -8091.154913 1.67746307750986
2 1994 4 3 3 -8091.154913 1.05976953383752
2 1994 6 3 7 -8091.154913 0.367337955669935
2 1994 6 3 3 -8091.154913 0.253625882723202
2 1994 7 3 7 -8091.154913 0.0562352230682926
2 1994 7 3 3 -8091.154913 0.0592490314332762
2 1994 1 1 8 -8091.154913 6.04903960597185
2 1994 1 1 4 -8091.154913 0.513313050084051
2 1994 2 1 8 -8091.154913 10.32539013599
2 1994 2 1 4 -8091.154913 0.908974882770336
2 1994 4 1 8 -8091.154913 14.5060929001901
2 1994 4 1 4 -8091.154913 1.45273436918014
2 1994 6 1 8 -8091.154913 10.2589019279753
2 1994 6 1 4 -8091.154913 1.2041161753834
2 1994 7 1 8 -8091.154913 8.78019672165755
2 1994 7 1 4 -8091.154913 1.15944637876405
2 1994 1 2 8 -8091.154913 10.2708778734594
2 1994 1 2 4 -8091.154913 1.83153188595291
2 1994 2 2 8 -8091.154913 11.386443262828
2 1994 2 2 4 -8091.154913 1.83693008795784
2 1994 4 2 8 -8091.154913 2.29101610578144
2 1994 4 2 4 -8091.154913 0.465898972213645
2 1994 6 2 8 -8091.154913 0.603484673708171
2 1994 6 2 4 -8091.154913 0.169439957931221
2 1994 7 2 8 -8091.154913 3.21781737130594
2 1994 7 2 4 -8091.154913 0.403513084495469
2 1994 1 3 8 -8091.154913 28.1688784496988
2 1994 1 3 4 -8091.154913 1.81166955176679
2 1994 2 3 8 -8091.154913 17.1907322322969
2 1994 2 3 4 -8091.154913 1.08727867613807
2 1994 4 3 8 -8091.154913 5.64885697698022
2 1994 4 3 4 -8091.154913 0.425492077507302
2 1994 6 3 8 -8091.154913 1.14140151345994
2 1994 6 3 4 -8091.154913 0.102909921451023
2 1994 7 3 8 -8091.154913 0.26369628443685
2 1994 7 3 4 -8091.154913 0.0562056141201018
2 1994 1 1 9 -8091.154913 1.81259331765665
2 1994 1 1 5 -8091.154913 0.26218049420102
2 1994 2 1 9 -8091.154913 3.05416301826252
2 1994 2 1 5 -8091.154913 0.439893671121176
2 1994 4 1 9 -8091.154913 4.23437048499658
2 1994 4 1 5 -8091.154913 0.649313579742092
2 1994 6 1 9 -8091.154913 3.05867787973229
2 1994 6 1 5 -8091.154913 0.512480747997596
2 1994 7 1 9 -8091.154913 2.25956918781202
2 1994 7 1 5 -8091.154913 0.5502328192007
2 1994 1 2 9 -8091.154913 3.34215242157707
2 1994 1 2 5 -8091.154913 0.253444402272039
2 1994 2 2 9 -8091.154913 3.56582934942633
2 1994 2 2 5 -8091.154913 0.300377392276442
2 1994 4 2 9 -8091.154913 0.831996705580237
2 1994 4 2 5 -8091.154913 0.0643083062502958
2 1994 6 2 9 -8091.154913 0.256894487184876
2 1994 6 2 5 -8091.154913 0.0153831993720826
2 1994 7 2 9 -8091.154913 0.747566315580299
2 1994 7 2 5 -8091.154913 0.227659369503606
2 1994 1 3 9 -8091.154913 9.3623584755178
2 1994 1 3 5 -8091.154913 0.396665219888671
2 1994 2 3 9 -8091.154913 6.26206474194066
2 1994 2 3 5 -8091.154913 0.212568901074803
2 1994 4 3 9 -8091.154913 2.22084708957002
2 1994 4 3 5 -8091.154913 0.10167209229538
2 1994 6 3 9 -8091.154913 0.512555049575335
2 1994 6 3 5 -8091.154913 0.0223033592244321
2 1994 7 3 9 -8091.154913 0.0770929504565458
2 1995 1 1 1 -7726.154913 4.26885411501833
2 1995 4 2 1 -7726.154913 1.02581544819823
2 1995 2 1 1 -7726.154913 7.91526269585358
2 1995 6 2 1 -7726.154913 0.211260482317112
2 1995 4 1 1 -7726.154913 10.62164339713
2 1995 7 2 1 -7726.154913 1.86430133749658
2 1995 6 1 1 -7726.154913 7.11532071992275
2 1995 1 3 1 -7726.154913 17.8421947179687
2 1995 7 1 1 -7726.154913 5.33064817747872
2 1995 2 3 1 -7726.154913 10.7902344508462
2 1995 1 2 1 -7726.154913 5.11756953633916
2 1995 4 3 1 -7726.154913 3.38622304445896
2 1995 2 2 1 -7726.154913 5.904321550231
2 1995 6 3 1 -7726.154913 0.631112632242237
2 1995 7 3 5 -7726.154913 0.00205177074915925
2 1995 7 3 1 -7726.154913 0.112428339866025
2 1995 1 1 6 -7726.154913 0.472681266692435
2 1995 1 1 2 -7726.154913 0.490042179141471
2 1995 2 1 6 -7726.154913 0.874022516278167
2 1995 2 1 2 -7726.154913 1.01606478378253
2 1995 4 1 6 -7726.154913 1.22117819184107
2 1995 4 1 2 -7726.154913 1.61386990649619
2 1995 6 1 6 -7726.154913 0.892537641596561
2 1995 6 1 2 -7726.154913 1.34475396488737
2 1995 7 1 6 -7726.154913 0.637295342502169
2 1995 7 1 2 -7726.154913 1.44543170157312
2 1995 1 2 6 -7726.154913 0.667939356313573
2 1995 1 2 2 -7726.154913 0.822373115313669
2 1995 2 2 6 -7726.154913 0.692916478118325
2 1995 2 2 2 -7726.154913 0.8815212809021
2 1995 4 2 6 -7726.154913 0.152779263660766
2 1995 4 2 2 -7726.154913 0.18869220928565
2 1995 6 2 6 -7726.154913 0.041513169665303
2 1995 6 2 2 -7726.154913 0.0485002033953628
2 1995 7 2 6 -7726.154913 0.20300929711441
2 1995 7 2 2 -7726.154913 0.614069994276649
2 1995 1 3 6 -7726.154913 2.34836981125715
2 1995 1 3 2 -7726.154913 3.69987550850592
2 1995 2 3 6 -7726.154913 1.52664257881012
2 1995 2 3 2 -7726.154913 2.28465896587862
2 1995 4 3 6 -7726.154913 0.568208766582729
2 1995 4 3 2 -7726.154913 0.753691778512325
2 1995 6 3 6 -7726.154913 0.163317750521369
2 1995 6 3 2 -7726.154913 0.154941775132471
2 1995 7 3 6 -7726.154913 0.0191565381981865
2 1995 7 3 2 -7726.154913 0.0234404110757468
2 1995 1 1 7 -7726.154913 1.30989137466078
2 1995 1 1 3 -7726.154913 1.16029118536765
2 1995 2 1 7 -7726.154913 2.36235232732577
2 1995 2 1 3 -7726.154913 2.11302673546223
2 1995 4 1 7 -7726.154913 3.16631322732715
2 1995 4 1 3 -7726.154913 3.11165536180026
2 1995 6 1 7 -7726.154913 2.23333966075762
2 1995 6 1 3 -7726.154913 2.42508046408395
2 1995 7 1 7 -7726.154913 1.50537150423058
2 1995 7 1 3 -7726.154913 1.63098095841673
2 1995 1 2 7 -7726.154913 2.79346945660133
2 1995 1 2 3 -7726.154913 2.52544386261227
2 1995 2 2 7 -7726.154913 2.96075101095561
2 1995 2 2 3 -7726.154913 2.50496191487001
2 1995 4 2 7 -7726.154913 0.70074103888092
2 1995 4 2 3 -7726.154913 0.587520148203847
2 1995 6 2 7 -7726.154913 0.202174472523018
2 1995 6 2 3 -7726.154913 0.17079140113156
2 1995 7 2 7 -7726.154913 0.460636357092708
2 1995 7 2 3 -7726.154913 0.457782048456153
2 1995 1 3 7 -7726.154913 7.24683439586839
2 1995 1 3 3 -7726.154913 5.18830519940492
2 1995 2 3 7 -7726.154913 4.81915972464908
2 1995 2 3 3 -7726.154913 3.08269742152964
2 1995 4 3 7 -7726.154913 1.71815421090668
2 1995 4 3 3 -7726.154913 1.07577400571499
2 1995 6 3 7 -7726.154913 0.400405430866679
2 1995 6 3 3 -7726.154913 0.269834785030881
2 1995 7 3 7 -7726.154913 0.0499223421719722
2 1995 7 3 3 -7726.154913 0.0525978249784465
2 1995 1 1 8 -7726.154913 5.95775793555534
2 1995 1 1 4 -7726.154913 0.502722477194358
2 1995 2 1 8 -7726.154913 10.9234124554685
2 1995 2 1 4 -7726.154913 0.953938613586927
2 1995 4 1 8 -7726.154913 15.0249296900131
2 1995 4 1 4 -7726.154913 1.48860915490053
2 1995 6 1 8 -7726.154913 10.5174741494022
2 1995 6 1 4 -7726.154913 1.22049380026635
2 1995 7 1 8 -7726.154913 8.30344916510616
2 1995 7 1 4 -7726.154913 1.07410615467371
2 1995 1 2 8 -7726.154913 10.7178291009452
2 1995 1 2 4 -7726.154913 1.90620112840711
2 1995 2 2 8 -7726.154913 11.6538133223045
2 1995 2 2 4 -7726.154913 1.89656250117471
2 1995 4 2 8 -7726.154913 2.36149952164667
2 1995 4 2 4 -7726.154913 0.485030596675684
2 1995 6 2 8 -7726.154913 0.581831659938546
2 1995 6 2 4 -7726.154913 0.160739063329891
2 1995 7 2 8 -7726.154913 2.85659007099816
2 1995 7 2 4 -7726.154913 0.358215317303664
2 1995 1 3 8 -7726.154913 28.8445906946067
2 1995 1 3 4 -7726.154913 1.81788904990031
2 1995 2 3 8 -7726.154913 17.3947439212503
2 1995 2 3 4 -7726.154913 1.08987945087825
2 1995 4 3 8 -7726.154913 5.73499546739118
2 1995 4 3 4 -7726.154913 0.42898329180636
2 1995 6 3 8 -7726.154913 1.23101425451289
2 1995 6 3 4 -7726.154913 0.11110202194245
2 1995 7 3 8 -7726.154913 0.234094139275437
2 1995 7 3 4 -7726.154913 0.049896057079422
2 1995 1 1 9 -7726.154913 1.78257264135322
2 1995 1 1 5 -7726.154913 0.255968957498939
2 1995 2 1 9 -7726.154913 3.23637484360394
2 1995 2 1 5 -7726.154913 0.461825854780892
2 1995 4 1 9 -7726.154913 4.38749141870941
2 1995 4 1 5 -7726.154913 0.669038408874095
2 1995 6 1 9 -7726.154913 3.12587730235418
2 1995 6 1 5 -7726.154913 0.536321741510356
2 1995 7 1 9 -7726.154913 2.14266684631512
2 1995 7 1 5 -7726.154913 0.530936490110688
2 1995 1 2 9 -7726.154913 3.46140881249728
2 1995 1 2 5 -7726.154913 0.261599101399884
2 1995 2 2 9 -7726.154913 3.65366748945037
2 1995 2 2 5 -7726.154913 0.305471381711171
2 1995 4 2 9 -7726.154913 0.853520302124058
2 1995 4 2 5 -7726.154913 0.0648060091790233
2 1995 6 2 9 -7726.154913 0.243687642188321
2 1995 6 2 5 -7726.154913 0.0145540028792306
2 1995 7 2 9 -7726.154913 0.663645654207118
2 1995 7 2 5 -7726.154913 0.202102673785296
2 1995 1 3 9 -7726.154913 9.54405120741249
2 1995 1 3 5 -7726.154913 0.400825500070671
2 1995 2 3 9 -7726.154913 6.31243850444039
2 1995 2 3 5 -7726.154913 0.214361769922199
2 1995 4 3 9 -7726.154913 2.27521506690206
2 1995 4 3 5 -7726.154913 0.0999479235499978
2 1995 6 3 9 -7726.154913 0.556270036625468
2 1995 6 3 5 -7726.154913 0.023694927492421
2 1995 7 3 9 -7726.154913 0.0684386127012377
2 1996 1 1 1 -7361.154913 4.20253454469429
2 1996 4 2 1 -7361.154913 1.05547624093586
2 1996 2 1 1 -7361.154913 8.37014259304864
2 1996 6 2 1 -7361.154913 0.207101247418238
2 1996 4 1 1 -7361.154913 11.0142850208515
2 1996 7 2 1 -7361.154913 1.62855293735292
2 1996 6 1 1 -7361.154913 7.27503547371406
2 1996 1 3 1 -7361.154913 18.3514297268471
2 1996 7 1 1 -7361.154913 5.0206188372566
2 1996 2 3 1 -7361.154913 10.936907614689
2 1996 1 2 1 -7361.154913 5.34272808366767
2 1996 4 3 1 -7361.154913 3.43380380318343
2 1996 2 2 1 -7361.154913 6.0164582176801
2 1996 6 3 1 -7361.154913 0.679851816710069
2 1996 7 3 5 -7361.154913 0.00179231608813038
2 1996 7 3 1 -7361.154913 0.0982113242360225
2 1996 1 1 6 -7361.154913 0.464009456659729
2 1996 1 1 2 -7361.154913 0.478762197272796
2 1996 2 1 6 -7361.154913 0.921824573766525
2 1996 2 1 2 -7361.154913 1.06357887464176
2 1996 4 1 6 -7361.154913 1.26221100211362
2 1996 4 1 2 -7361.154913 1.65642669966855
2 1996 6 1 6 -7361.154913 0.911803444912647
2 1996 6 1 2 -7361.154913 1.37299811922377
2 1996 7 1 6 -7361.154913 0.599709501842798
2 1996 7 1 2 -7361.154913 1.33843433227556
2 1996 1 2 6 -7361.154913 0.692245922511409
2 1996 1 2 2 -7361.154913 0.852745402880989
2 1996 2 2 6 -7361.154913 0.709331546877505
2 1996 2 2 2 -7361.154913 0.901149415509321
2 1996 4 2 6 -7361.154913 0.156611033135285
2 1996 4 2 2 -7361.154913 0.193467194290728
2 1996 6 2 6 -7361.154913 0.0394537414213878
2 1996 6 2 2 -7361.154913 0.0465092436519278
2 1996 7 2 6 -7361.154913 0.177337955230765
2 1996 7 2 2 -7361.154913 0.536418374436404
2 1996 1 3 6 -7361.154913 2.38378434156899
2 1996 1 3 2 -7361.154913 3.72700009500936
2 1996 2 3 6 -7361.154913 1.5401608963411
2 1996 2 3 2 -7361.154913 2.28097452481742
2 1996 4 3 6 -7361.154913 0.582430561770223
2 1996 4 3 2 -7361.154913 0.754635972969306
2 1996 6 3 6 -7361.154913 0.173806885319314
2 1996 6 3 2 -7361.154913 0.163311449227647
2 1996 7 3 6 -7361.154913 0.0167341169180636
2 1996 7 3 2 -7361.154913 0.0204762768455813
2 1996 1 1 7 -7361.154913 1.28854250839006
2 1996 1 1 3 -7361.154913 1.13691827812031
2 1996 2 1 7 -7361.154913 2.49676209517883
2 1996 2 1 3 -7361.154913 2.21612665403043
2 1996 4 1 7 -7361.154913 3.27840135074102
2 1996 4 1 3 -7361.154913 3.19958784558428
2 1996 6 1 7 -7361.154913 2.28127328006343
2 1996 6 1 3 -7361.154913 2.46437719779096
2 1996 7 1 7 -7361.154913 1.42605500334024
2 1996 7 1 3 -7361.154913 1.52041027847982
2 1996 1 2 7 -7361.154913 2.8884192812709
2 1996 1 2 3 -7361.154913 2.62567382961109
2 1996 2 2 7 -7361.154913 3.03217408229969
2 1996 2 2 3 -7361.154913 2.57215961543905
2 1996 4 2 7 -7361.154913 0.71843286589741
2 1996 4 2 3 -7361.154913 0.604444073812098
2 1996 6 2 7 -7361.154913 0.191027055770377
2 1996 6 2 3 -7361.154913 0.163558906831169
2 1996 7 2 7 -7361.154913 0.402387037603172
2 1996 7 2 3 -7361.154913 0.399893667770366
2 1996 1 3 7 -7361.154913 7.39212281815646
2 1996 1 3 3 -7361.154913 5.2507403507645
2 1996 2 3 7 -7361.154913 4.8574117168831
2 1996 2 3 3 -7361.154913 3.10419629268877
2 1996 4 3 7 -7361.154913 1.7588453443035
2 1996 4 3 3 -7361.154913 1.09177847759247
2 1996 6 3 7 -7361.154913 0.433472906063423
2 1996 6 3 3 -7361.154913 0.286043687338559
2 1996 7 3 7 -7361.154913 0.0436094612756519
2 1996 7 3 3 -7361.154913 0.0459466185236168
2 1996 1 1 8 -7361.154913 5.86647626513883
2 1996 1 1 4 -7361.154913 0.492131904304664
2 1996 2 1 8 -7361.154913 11.521434774947
2 1996 2 1 4 -7361.154913 0.998902344403519
2 1996 4 1 8 -7361.154913 15.5437664798362
2 1996 4 1 4 -7361.154913 1.52448394062092
2 1996 6 1 8 -7361.154913 10.7760463708291
2 1996 6 1 4 -7361.154913 1.2368714251493
2 1996 7 1 8 -7361.154913 7.82670160855477
2 1996 7 1 4 -7361.154913 0.988765930583369
2 1996 1 2 8 -7361.154913 11.1647803284311
2 1996 1 2 4 -7361.154913 1.98087037086131
2 1996 2 2 8 -7361.154913 11.9211833817809
2 1996 2 2 4 -7361.154913 1.95619491439157
2 1996 4 2 8 -7361.154913 2.4319829375119
2 1996 4 2 4 -7361.154913 0.504162221137722
2 1996 6 2 8 -7361.154913 0.560178646168921
2 1996 6 2 4 -7361.154913 0.152038168728562
2 1996 7 2 8 -7361.154913 2.49536277069038
2 1996 7 2 4 -7361.154913 0.312917550111859
2 1996 1 3 8 -7361.154913 29.5203029395147
2 1996 1 3 4 -7361.154913 1.82410854803383
2 1996 2 3 8 -7361.154913 17.5987556102036
2 1996 2 3 4 -7361.154913 1.09248022561843
2 1996 4 3 8 -7361.154913 5.82113395780216
2 1996 4 3 4 -7361.154913 0.432474506105419
2 1996 6 3 8 -7361.154913 1.32062699556583
2 1996 6 3 4 -7361.154913 0.119294122433877
2 1996 7 3 8 -7361.154913 0.204491994114024
2 1996 7 3 4 -7361.154913 0.0435865000387422
2 1996 1 1 9 -7361.154913 1.75255196504979
2 1996 1 1 5 -7361.154913 0.249757420796858
2 1996 2 1 9 -7361.154913 3.41858666894536
2 1996 2 1 5 -7361.154913 0.483758038440608
2 1996 4 1 9 -7361.154913 4.54061235242223
2 1996 4 1 5 -7361.154913 0.688763238006098
2 1996 6 1 9 -7361.154913 3.19307672497608
2 1996 6 1 5 -7361.154913 0.560162735023117
2 1996 7 1 9 -7361.154913 2.02576450481822
2 1996 7 1 5 -7361.154913 0.511640161020677
2 1996 1 2 9 -7361.154913 3.58066520341749
2 1996 1 2 5 -7361.154913 0.269753800527729
2 1996 2 2 9 -7361.154913 3.74150562947442
2 1996 2 2 5 -7361.154913 0.310565371145899
2 1996 4 2 9 -7361.154913 0.875043898667878
2 1996 4 2 5 -7361.154913 0.0653037121077507
2 1996 6 2 9 -7361.154913 0.230480797191765
2 1996 6 2 5 -7361.154913 0.0137248063863786
2 1996 7 2 9 -7361.154913 0.579724992833937
2 1996 7 2 5 -7361.154913 0.176545978066985
2 1996 1 3 9 -7361.154913 9.72574393930719
2 1996 1 3 5 -7361.154913 0.404985780252671
2 1996 2 3 9 -7361.154913 6.36281226694013
2 1996 2 3 5 -7361.154913 0.216154638769595
2 1996 4 3 9 -7361.154913 2.3295830442341
2 1996 4 3 5 -7361.154913 0.0982237548046155
2 1996 6 3 9 -7361.154913 0.599985023675601
2 1996 6 3 5 -7361.154913 0.0250864957604098
2 1996 7 3 9 -7361.154913 0.0597842749459295
2 1997 1 1 1 -6995.154913 4.13603327692297
2 1997 4 2 1 -6995.154913 1.08521829611681
2 1997 2 1 1 -6995.154913 8.82626873649853
2 1997 6 2 1 -6995.154913 0.202930617355614
2 1997 4 1 1 -6995.154913 11.4080023750154
2 1997 7 2 1 -6995.154913 1.39215865120162
2 1997 6 1 1 -6995.154913 7.43518780215965
2 1997 1 3 1 -6995.154913 18.8620599000899
2 1997 7 1 1 -6995.154913 4.7097401016083
2 1997 2 3 1 -6995.154913 11.0839826228037
2 1997 1 2 1 -6995.154913 5.56850350370935
2 1997 4 3 1 -6995.154913 3.48151492014691
2 1997 2 2 1 -6995.154913 6.12890210886606
2 1997 6 3 1 -6995.154913 0.728724533185976
2 1997 7 3 5 -6995.154913 0.00153215059243592
2 1997 7 3 1 -6995.154913 0.0839553578794817
2 1997 1 1 6 -6995.154913 0.455313888244114
2 1997 1 1 2 -6995.154913 0.467451311345171
2 1997 2 1 6 -6995.154913 0.969757595791863
2 1997 2 1 2 -6995.154913 1.11122314108833
2 1997 4 1 6 -6995.154913 1.30335623104096
2 1997 4 1 2 -6995.154913 1.69910008679117
2 1997 6 1 6 -6995.154913 0.931122031249871
2 1997 6 1 2 -6995.154913 1.40131965480251
2 1997 7 1 6 -6995.154913 0.562020686280723
2 1997 7 1 2 -6995.154913 1.23114381950962
2 1997 1 2 6 -6995.154913 0.716619082039217
2 1997 1 2 2 -6995.154913 0.883200902192474
2 1997 2 2 6 -6995.154913 0.725791588426404
2 1997 2 2 2 -6995.154913 0.920831325826118
2 1997 4 2 6 -6995.154913 0.160453300608037
2 1997 4 2 2 -6995.154913 0.198255261446096
2 1997 6 2 6 -6995.154913 0.0373886709084872
2 1997 6 2 2 -6995.154913 0.0445128292244343
2 1997 7 2 6 -6995.154913 0.151596280905797
2 1997 7 2 2 -6995.154913 0.458554010438848
2 1997 1 3 6 -6995.154913 2.41929589798824
2 1997 1 3 2 -6995.154913 3.7541989954461
2 1997 2 3 6 -6995.154913 1.55371625035732
2 1997 2 3 2 -6995.154913 2.27727998939747
2 1997 4 3 6 -6995.154913 0.596691320778933
2 1997 4 3 2 -6995.154913 0.755582754260335
2 1997 6 3 6 -6995.154913 0.184324757471973
2 1997 6 3 2 -6995.154913 0.171704053936067
2 1997 7 3 6 -6995.154913 0.0143050588675172
2 1997 7 3 2 -6995.154913 0.0175040216999699
2 1997 1 1 7 -6995.154913 1.26713515207659
2 1997 1 1 3 -6995.154913 1.11348133551264
2 1997 2 1 7 -6995.154913 2.63154010895974
2 1997 2 1 3 -6995.154913 2.31950903812014
2 1997 4 1 7 -6995.154913 3.39079656489439
2 1997 4 1 3 -6995.154913 3.28776124027527
2 1997 6 1 7 -6995.154913 2.32933822434955
2 1997 6 1 3 -6995.154913 2.50378159377873
2 1997 7 1 7 -6995.154913 1.34652119697479
2 1997 7 1 3 -6995.154913 1.40953666518267
2 1997 1 2 7 -6995.154913 2.98362924243829
2 1997 1 2 3 -6995.154913 2.72617839925066
2 1997 2 2 7 -6995.154913 3.10379283328518
2 1997 2 2 3 -6995.154913 2.63954141929158
