region tkg species component year bm
1 6 3 4 2006 0.194329021381003
1 6 3 5 2006 0.0389286921867074
1 6 3 6 2006 0.271620650751835
1 6 3 7 2006 0.916669653740835
1 7 1 1 2006 7.79459220810294
1 7 1 2 2006 1.15654617800934
1 7 1 3 2006 2.56757103395968
1 7 1 4 2006 1.09135962605477
1 7 1 5 2006 0.555434518039762
1 7 1 6 2006 0.956409330805379
1 7 1 7 2006 2.58511318802803
1 7 2 1 2006 0
1 7 2 2 2006 0
1 7 2 3 2006 0
1 7 2 4 2006 0
1 7 2 5 2006 0
1 7 2 6 2006 0
1 7 2 7 2006 0
1 7 3 1 2006 1.52518555857245
1 7 3 2 2006 0.299818077900485
1 7 3 3 2006 0.626107504028115
1 7 3 4 2006 0.345187201016441
1 7 3 5 2006 0.0158467912654553
1 7 3 6 2006 0.20536764558055
1 7 3 7 2006 0.636318974671254
2 1 1 1 2006 5.98909728422078
2 1 1 2 2006 0.599633211074159
2 1 1 3 2006 1.42826259198838
2 1 1 4 2006 0.57686317580819
2 1 1 5 2006 0.29982416299881
2 1 1 6 2006 0.622542408830803
2 1 1 7 2006 1.77460993819634
2 1 2 1 2006 7.46179697141237
2 1 2 2 2006 1.14936798353836
2 1 2 3 2006 3.68646748557783
2 1 2 4 2006 2.71678859320362
2 1 2 5 2006 0.341438018790932
2 1 2 6 2006 0.956688936676771
2 1 2 7 2006 3.94299006003936
2 1 3 1 2006 21.2451886905367
2 1 3 2 2006 3.67159014887098
2 1 3 3 2006 5.32126323528531
2 1 3 4 2006 1.83432378553414
2 1 3 5 2006 0.353832064944762
2 1 3 6 2006 2.44433038523952
2 1 3 7 2006 7.93298910590056
2 2 1 1 2006 12.1567179024802
2 2 1 2 2006 1.4067228579711
2 2 1 3 2006 2.97334094712979
2 2 1 4 2006 1.33162144279421
2 2 1 5 2006 0.664224211049881
2 2 1 6 2006 1.29080690255428
2 2 1 7 2006 3.56900550432825
2 2 2 1 2006 7.60962039316049
2 2 2 2 2006 1.16078835849493
2 2 2 3 2006 3.61378575943088
2 2 2 4 2006 2.80235992815464
2 2 2 5 2006 0.3485613780541
2 2 2 6 2006 0.927886159713646
2 2 2 7 2006 3.92099288438853
2 2 3 1 2006 12.9621459768005
2 2 3 2 2006 2.32627586213899
2 2 3 3 2006 3.39807160032098
2 2 3 4 2006 1.1646790791725
2 2 3 5 2006 0.246609921098586
2 2 3 6 2006 1.6876965823689
2 2 3 7 2006 5.42716914864091
2 4 1 1 2006 15.2371268300376
2 4 1 2 2006 2.06921283929634
2 4 1 3 2006 4.10617478559151
2 4 1 4 2006 1.92286949180157
2 4 1 5 2006 0.850891625068937
2 4 1 6 2006 1.66334164724022
2 4 1 7 2006 4.36652977401153
2 4 2 1 2006 1.50448802454031
2 4 2 2 2006 0.27391297436395
2 4 2 3 2006 0.871224679792528
2 4 2 4 2006 0.752928218655311
2 4 2 5 2006 0.087923974583451
2 4 2 6 2006 0.221109515797659
2 4 2 7 2006 1.01783999624149
2 4 3 1 2006 4.08874317580391
2 4 3 2 2006 0.767283709115437
2 4 3 3 2006 1.19381988237683
2 4 3 4 2006 0.467003409110235
2 4 3 5 2006 0.0963446202081558
2 4 3 6 2006 0.611752130739038
2 4 3 7 2006 1.93822211804076
2 6 1 1 2006 10.6260764444002
2 6 1 2 2006 1.87991463271844
2 6 1 3 2006 3.35622591391967
2 6 1 4 2006 1.65408934569323
2 6 1 5 2006 0.799398277648243
2 6 1 6 2006 1.29886296979036
2 6 1 7 2006 3.28768518255847
2 6 2 1 2006 0.272219482456937
2 6 2 2 2006 0.0511884437171926
2 6 2 3 2006 0.16327719521643
2 6 2 4 2006 0.138937749000971
2 6 2 5 2006 0.0150594014017181
2 6 2 6 2006 0.0409987023826987
2 6 2 7 2006 0.186772601294433
2 6 3 1 2006 1.23423225063066
2 6 3 2 2006 0.244696422408343
2 6 3 3 2006 0.421288681750267
2 6 3 4 2006 0.178289197813217
2 6 3 5 2006 0.0419572160510398
2 6 3 6 2006 0.247589279994883
2 6 3 7 2006 0.708435374701697
2 7 1 1 2006 5.08288029222103
2 7 1 2 2006 0.901204521593429
2 7 1 3 2006 1.95620984583252
2 7 1 4 2006 0.997961946071719
2 7 1 5 2006 0.436174186988586
2 7 1 6 2006 0.668377191559086
2 7 1 7 2006 1.70468231957977
2 7 2 1 2006 0
2 7 2 2 2006 0
2 7 2 3 2006 0
2 7 2 4 2006 0
2 7 2 5 2006 0
2 7 2 6 2006 0
2 7 2 7 2006 0
2 7 3 1 2006 0.0787689435451458
2 7 3 2 2006 0.0136160347493104
2 7 3 3 2006 0.0316988136020154
2 7 3 4 2006 0.0161189595430594
2 7 3 5 2006 0.00624240954320909
2 7 3 6 2006 0.0105093742002
2 7 3 7 2006 0.0267614043944439
1 1 1 1 2007 8.77876413413258
1 1 1 2 2007 0.580735015350897
1 1 1 3 2007 1.50154167869444
1 1 1 4 2007 0.551268233108516
1 1 1 5 2007 0.363254296242524
1 1 1 6 2007 0.749580887432639
1 1 1 7 2007 2.36506825243996
1 1 2 1 2007 20.52052209938
1 1 2 2 2007 2.54608324426468
1 1 2 3 2007 6.96853143204022
1 1 2 4 2007 5.144177758175
1 1 2 5 2007 0.854315269001079
1 1 2 6 2007 2.15296152856095
1 1 2 7 2007 8.40199098841074
1 1 3 1 2007 26.4965452730058
1 1 3 2 2007 4.23878412360523
1 1 3 3 2007 5.72607292469895
1 1 3 4 2007 1.54790408546827
1 1 3 5 2007 0.214381676110774
1 1 3 6 2007 2.58361954564023
1 1 3 7 2007 8.87884622042581
1 2 1 1 2007 20.4472659740559
1 2 1 2 2007 1.56703363666874
1 2 1 3 2007 3.436597171808
1 2 1 4 2007 1.36399733131384
1 2 1 5 2007 0.817950627447366
1 2 1 6 2007 1.7786759082799
1 2 1 7 2007 5.31681822626601
1 2 2 1 2007 17.0602319513797
1 2 2 2 2007 2.2025821802931
1 2 2 3 2007 5.8983306790453
1 2 2 4 2007 4.50605460400316
1 2 2 5 2007 0.761243162842603
1 2 2 6 2007 1.8007569347643
1 2 2 7 2007 7.35636450095542
1 2 3 1 2007 16.9253846656839
1 2 3 2 2007 2.80169167427572
1 2 3 3 2007 3.62099290267954
1 2 3 4 2007 1.03931668685458
1 2 3 5 2007 0.132841651484261
1 2 3 6 2007 1.76990555558522
1 2 3 7 2007 6.24703970872728
1 4 1 1 2007 30.9770810261519
1 4 1 2 2007 2.79489756118988
1 4 1 3 2007 5.76258695667539
1 4 1 4 2007 2.39769134596443
1 4 1 5 2007 1.29587226716843
1 4 1 6 2007 2.81057888182808
1 4 1 7 2007 8.03584157950578
1 4 2 1 2007 2.52989313277409
1 4 2 2 2007 0.385402281839965
1 4 2 3 2007 1.10977995765262
1 4 2 4 2007 0.963067987385909
1 4 2 5 2007 0.120790789404453
1 4 2 6 2007 0.309046081563225
1 4 2 7 2007 1.36903417644811
1 4 3 1 2007 8.17821227308283
1 4 3 2 2007 1.45130891701781
1 4 3 3 2007 1.93030709585631
1 4 3 4 2007 0.675466115352354
1 4 3 5 2007 0.101193303287511
1 4 3 6 2007 1.06159912542038
1 4 3 7 2007 3.68632491059937
1 6 1 1 2007 23.1895301666008
1 6 1 2 2007 2.78976242456692
1 6 1 3 2007 5.25411897180807
1 6 1 4 2007 2.35505718641493
1 6 1 5 2007 1.13779319397487
1 6 1 6 2007 2.3384151422149
1 6 1 7 2007 6.28170164951391
1 6 2 1 2007 0.264013929575358
1 6 2 2 2007 0.0438149347613612
1 6 2 3 2007 0.144083201356041
1 6 2 4 2007 0.117990621761811
1 6 2 5 2007 0.0130114870224704
1 6 2 6 2007 0.0362836511668159
1 6 2 7 2007 0.164013115643028
1 6 3 1 2007 1.86830045739
1 6 3 2 2007 0.340596282068803
1 6 3 3 2007 0.480225575386619
1 6 3 4 2007 0.19561543322949
1 6 3 5 2007 0.0376917832470756
1 6 3 6 2007 0.275603221988199
1 6 3 7 2007 0.92798058608242
1 7 1 1 2007 8.25758163312421
1 7 1 2 2007 1.21360081763232
1 7 1 3 2007 2.66025231983652
1 7 1 4 2007 1.13082484315511
1 7 1 5 2007 0.586527207888654
1 7 1 6 2007 1.00309659581193
1 7 1 7 2007 2.71474681002828
1 7 2 1 2007 0.0030018686824854
1 7 2 2 2007 0.000428244678119666
1 7 2 3 2007 0.000737353620332449
1 7 2 4 2007 0.000351572944428467
1 7 2 5 2007 0.00020608437120827
1 7 2 6 2007 0.000316540513151556
1 7 2 7 2007 0.00082634587140824
1 7 3 1 2007 1.58284986490771
1 7 3 2 2007 0.309879506628705
1 7 3 3 2007 0.6457819143537
1 7 3 4 2007 0.353724326344877
1 7 3 5 2007 0.018313103952242
1 7 3 6 2007 0.212836952301577
1 7 3 7 2007 0.656940288732595
2 1 1 1 2007 6.62255707632158
2 1 1 2 2007 0.654720248421799
2 1 1 3 2007 1.55417610692594
2 1 1 4 2007 0.620972634819889
2 1 1 5 2007 0.326525224344217
2 1 1 6 2007 0.683763146976901
2 1 1 7 2007 1.95281939117374
2 1 2 1 2007 7.65049113500368
2 1 2 2 2007 1.17902740821257
2 1 2 3 2007 3.80578669451336
2 1 2 4 2007 2.79378299059668
2 1 2 5 2007 0.347414150426097
2 1 2 6 2007 0.988920020332658
2 1 2 7 2007 4.07557880391104
2 1 3 1 2007 21.1098402807947
2 1 3 2 2007 3.60809783013025
2 1 3 3 2007 5.2345468935714
2 1 3 4 2007 1.82743738779068
2 1 3 5 2007 0.332650260102703
2 1 3 6 2007 2.39682763696245
2 1 3 7 2007 7.81144965496755
2 2 1 1 2007 12.3351670600893
2 2 1 2 2007 1.40694182222427
2 2 1 3 2007 2.97862658849547
2 2 1 4 2007 1.33218052809077
2 2 1 5 2007 0.671683446648531
2 2 1 6 2007 1.30008584933351
2 2 1 7 2007 3.60621482479678
2 2 2 1 2007 7.9303735088871
2 2 2 2 2007 1.20823660316257
2 2 2 3 2007 3.81142953750448
2 2 2 4 2007 2.95133338472681
2 2 2 5 2007 0.354514439520483
2 2 2 6 2007 0.968369056998277
2 2 2 7 2007 4.07882606764627
2 2 3 1 2007 13.2725180851285
2 2 3 2 2007 2.34741993966063
2 2 3 3 2007 3.44471535861088
2 2 3 4 2007 1.17903742368513
2 2 3 5 2007 0.251077365252918
2 2 3 6 2007 1.70071568633812
2 2 3 7 2007 5.50555010504601
2 4 1 1 2007 15.7253019309107
2 4 1 2 2007 2.10574558726418
2 4 1 3 2007 4.19658208840386
2 4 1 4 2007 1.96550952349909
2 4 1 5 2007 0.860739399766344
2 4 1 6 2007 1.70161096674858
2 4 1 7 2007 4.47073005743841
2 4 2 1 2007 1.58441014065988
2 4 2 2 2007 0.288735038981735
2 4 2 3 2007 0.917494927751804
2 4 2 4 2007 0.789489941044109
2 4 2 5 2007 0.0937708463804206
2 4 2 6 2007 0.23294320669102
2 4 2 7 2007 1.07283343412109
2 4 3 1 2007 4.20337253079164
2 4 3 2 2007 0.774398120558419
2 4 3 3 2007 1.19914661844423
2 4 3 4 2007 0.471331991604858
2 4 3 5 2007 0.0996226979794829
2 4 3 6 2007 0.599473773773322
2 4 3 7 2007 1.9259173006122
2 6 1 1 2007 11.3151353315148
2 6 1 2 2007 1.971331509419
2 6 1 3 2007 3.5385678026821
2 6 1 4 2007 1.74039535262572
2 6 1 5 2007 0.821763292496296
2 6 1 6 2007 1.37513833416521
2 6 1 7 2007 3.49109338816425
2 6 2 1 2007 0.2986102778622
2 6 2 2 2007 0.0563230086426347
2 6 2 3 2007 0.176935756373533
2 6 2 4 2007 0.15180200607802
2 6 2 5 2007 0.0170926454904274
2 6 2 6 2007 0.045382499595935
2 6 2 7 2007 0.207117312071729
2 6 3 1 2007 1.29670098203226
2 6 3 2 2007 0.251533166027803
2 6 3 3 2007 0.428194815880155
2 6 3 4 2007 0.1784643364244
2 6 3 5 2007 0.0445018294409619
2 6 3 6 2007 0.247945826179556
2 6 3 7 2007 0.721584357503179
2 7 1 1 2007 5.73037927726935
2 7 1 2 2007 0.999471958795464
2 7 1 3 2007 2.29778099207303
2 7 1 4 2007 1.17059725710506
2 7 1 5 2007 0.459429072717918
2 7 1 6 2007 0.76488293416153
2 7 1 7 2007 1.94504645596183
2 7 2 1 2007 0.00591966307069622
2 7 2 2 2007 0.0013758100952466
2 7 2 3 2007 0.00194396115509409
2 7 2 4 2007 0.000965746179349115
2 7 2 5 2007 0.000719862083902452
2 7 2 6 2007 0.00081821695371301
2 7 2 7 2007 0.00200843245105228
2 7 3 1 2007 0.143363430866589
2 7 3 2 2007 0.0252505216597715
2 7 3 3 2007 0.0524168172490601
2 7 3 4 2007 0.0244700192844305
2 7 3 5 2007 0.00842476587835527
2 7 3 6 2007 0.0212493803416452
2 7 3 7 2007 0.0566112820589852
1 1 1 1 2008 8.7597035875829
1 1 1 2 2008 0.582968921466778
1 1 1 3 2008 1.48797403333926
1 1 1 4 2008 0.546698737102196
1 1 1 5 2008 0.365024863734005
1 1 1 6 2008 0.750010559091829
1 1 1 7 2008 2.36156796326804
1 1 2 1 2008 20.7557464036523
1 1 2 2 2008 2.57397414719998
1 1 2 3 2008 7.09621729196496
1 1 2 4 2008 5.23473478001694
1 1 2 5 2008 0.857595725699226
1 1 2 6 2008 2.18006552555367
1 1 2 7 2008 8.49315752420081
1 1 3 1 2008 26.4624291537105
1 1 3 2 2008 4.23755160895152
1 1 3 3 2008 5.74791354739838
1 1 3 4 2008 1.55112289926545
1 1 3 5 2008 0.204291542022367
1 1 3 6 2008 2.57976293813076
1 1 3 7 2008 8.85241173431688
1 2 1 1 2008 20.2836680485359
1 2 1 2 2008 1.53567179917131
1 2 1 3 2008 3.38715509092534
1 2 1 4 2008 1.33215367538484
1 2 1 5 2008 0.815681697949827
1 2 1 6 2008 1.76131359821925
1 2 1 7 2008 5.2846602490791
1 2 2 1 2008 17.677684468259
1 2 2 2 2008 2.27444414958432
1 2 2 3 2008 6.06144219100888
1 2 2 4 2008 4.63512682882586
1 2 2 5 2008 0.789862505626414
1 2 2 6 2008 1.85545251032866
1 2 2 7 2008 7.55971056542118
1 2 3 1 2008 16.9940523333484
1 2 3 2 2008 2.79692011056276
1 2 3 3 2008 3.62271887349734
1 2 3 4 2008 1.03057304934269
1 2 3 5 2008 0.136046779431231
1 2 3 6 2008 1.74811195475479
1 2 3 7 2008 6.18203958401453
1 4 1 1 2008 31.8519881614347
1 4 1 2 2008 2.83545312529343
1 4 1 3 2008 5.82882935238821
1 4 1 4 2008 2.41559981831078
1 4 1 5 2008 1.32826059804406
1 4 1 6 2008 2.87238011462667
1 4 1 7 2008 8.23425887977056
1 4 2 1 2008 2.75130437703052
1 4 2 2 2008 0.413843100593763
1 4 2 3 2008 1.19031867456638
1 4 2 4 2008 1.02438905021272
1 4 2 5 2008 0.131035552280886
1 4 2 6 2008 0.330998217061708
1 4 2 7 2008 1.45785130217136
1 4 3 1 2008 8.16265288611531
1 4 3 2 2008 1.45311171966792
1 4 3 3 2008 1.93162005583011
1 4 3 4 2008 0.663359415189047
1 4 3 5 2008 0.0949410153356663
1 4 3 6 2008 1.0843142189255
1 4 3 7 2008 3.7169648311417
1 6 1 1 2008 23.5881319872209
1 6 1 2 2008 2.81315482059255
1 6 1 3 2008 5.28794314981836
1 6 1 4 2008 2.35013652873964
1 6 1 5 2008 1.1736183858719
1 6 1 6 2008 2.37415808633281
1 6 1 7 2008 6.39806779922513
1 6 2 1 2008 0.257823354621168
1 6 2 2 2008 0.0422062860145031
1 6 2 3 2008 0.139156162473188
1 6 2 4 2008 0.110809960965709
1 6 2 5 2008 0.0121372420206865
1 6 2 6 2008 0.0348231082756674
1 6 2 7 2008 0.155048372415042
1 6 3 1 2008 1.86640646166118
1 6 3 2 2008 0.349029478259542
1 6 3 3 2008 0.493758695109048
1 6 3 4 2008 0.194167547827739
1 6 3 5 2008 0.0369062646557686
1 6 3 6 2008 0.289484219863328
1 6 3 7 2008 0.949641045633083
1 7 1 1 2008 9.11188352107388
1 7 1 2 2008 1.37907086205752
1 7 1 3 2008 2.79611977217113
1 7 1 4 2008 1.23369520662963
1 7 1 5 2008 0.650947868022625
1 7 1 6 2008 1.08309786587319
1 7 1 7 2008 2.89539603071822
1 7 2 1 2008 0.0115020002886398
1 7 2 2 2008 0.001640868049985
1 7 2 3 2008 0.00282525401706498
1 7 2 4 2008 0.00134709160726715
1 7 2 5 2008 0.000789635639610694
1 7 2 6 2008 0.00121286087392102
1 7 2 7 2008 0.00316623791936978
1 7 3 1 2008 1.38536784205873
1 7 3 2 2008 0.267921870049
1 7 3 3 2008 0.555288346217867
1 7 3 4 2008 0.297132391275151
1 7 3 5 2008 0.0214234612473466
1 7 3 6 2008 0.18551901520028
1 7 3 7 2008 0.564303486224456
2 1 1 1 2008 6.55754389002972
2 1 1 2 2008 0.640139604314057
2 1 1 3 2008 1.52478088870977
2 1 1 4 2008 0.61249908279801
2 1 1 5 2008 0.327864973166366
2 1 1 6 2008 0.6737520548537
2 1 1 7 2008 1.92942896885788
2 1 2 1 2008 7.89220959480192
2 1 2 2 2008 1.22147008479026
2 1 2 3 2008 3.92886239117158
2 1 2 4 2008 2.91702767835013
2 1 2 5 2008 0.361288654568273
2 1 2 6 2008 1.02958240213954
2 1 2 7 2008 4.23899786908819
2 1 3 1 2008 21.4829334555869
2 1 3 2 2008 3.65887996427118
2 1 3 3 2008 5.37649410529512
2 1 3 4 2008 1.8489031566069
2 1 3 5 2008 0.3468468979588
2 1 3 6 2008 2.44092238581162
2 1 3 7 2008 7.90377380324003
2 2 1 1 2008 12.2872193513012
2 2 1 2 2008 1.37175202082252
2 2 1 3 2008 2.91275209374939
2 2 1 4 2008 1.28206381777519
2 2 1 5 2008 0.664635175034847
2 2 1 6 2008 1.28449804545981
2 2 1 7 2008 3.57283532933112
2 2 2 1 2008 8.68855106090496
2 2 2 2 2008 1.31301606240722
2 2 2 3 2008 4.09689868371383
2 2 2 4 2008 3.16901165985149
2 2 2 5 2008 0.399387619437431
2 2 2 6 2008 1.05945422156159
2 2 2 7 2008 4.47016454582524
2 2 3 1 2008 13.4590330427395
2 2 3 2 2008 2.35562510465073
2 2 3 3 2008 3.48948001868408
2 2 3 4 2008 1.16922445566058
2 2 3 5 2008 0.245049118798514
2 2 3 6 2008 1.67944057612031
2 2 3 7 2008 5.42845251746683
2 4 1 1 2008 16.2208763449415
2 4 1 2 2008 2.12848956055658
2 4 1 3 2008 4.24006625984329
2 4 1 4 2008 1.96246434769381
2 4 1 5 2008 0.882179646913808
2 4 1 6 2008 1.74228607153236
2 4 1 7 2008 4.59786139383281
2 4 2 1 2008 1.67343591669907
2 4 2 2 2008 0.299804972869074
2 4 2 3 2008 0.947791819276878
2 4 2 4 2008 0.817954786487799
2 4 2 5 2008 0.096992343480501
2 4 2 6 2008 0.241440048226013
2 4 2 7 2008 1.1111617113671
2 4 3 1 2008 4.39043443728885
2 4 3 2 2008 0.821133650719184
2 4 3 3 2008 1.26672858522607
2 4 3 4 2008 0.483141519654153
2 4 3 5 2008 0.103227259507263
2 4 3 6 2008 0.663939401521239
2 4 3 7 2008 2.07171632330935
2 6 1 1 2008 11.7268757939143
2 6 1 2 2008 1.99212999778346
2 6 1 3 2008 3.5839004442668
2 6 1 4 2008 1.73588732373469
2 6 1 5 2008 0.831181942528648
2 6 1 6 2008 1.40788587055886
2 6 1 7 2008 3.58338377230471
2 6 2 1 2008 0.295073386012597
2 6 2 2 2008 0.0552037067327071
2 6 2 3 2008 0.17234903122403
2 6 2 4 2008 0.146949410974058
2 6 2 5 2008 0.0172376691252359
2 6 2 6 2008 0.0443424183199224
2 6 2 7 2008 0.203389194039815
2 6 3 1 2008 1.29942170897001
2 6 3 2 2008 0.25247100141229
2 6 3 3 2008 0.430466938740108
2 6 3 4 2008 0.174011120294233
2 6 3 5 2008 0.0486159705048776
2 6 3 6 2008 0.247760313755156
2 6 3 7 2008 0.720389557031628
2 7 1 1 2008 5.88900338211112
2 7 1 2 2008 1.10455387241389
2 7 1 3 2008 2.28946743478776
2 7 1 4 2008 1.18524901310985
2 7 1 5 2008 0.518153480610407
2 7 1 6 2008 0.788957020864649
2 7 1 7 2008 1.98304299207955
2 7 2 1 2008 0.0574822654875833
2 7 2 2 2008 0.0133596591919142
2 7 2 3 2008 0.0188766302879338
2 7 2 4 2008 0.00937777667613708
2 7 2 5 2008 0.00699014503480162
2 7 2 6 2008 0.00794520965096773
2 7 2 7 2008 0.0195026720248263
2 7 3 1 2008 0.510103949861352
2 7 3 2 2008 0.0927276215209179
2 7 3 3 2008 0.154042005932499
2 7 3 4 2008 0.0571222519318389
2 7 3 5 2008 0.0119087136885053
2 7 3 6 2008 0.0886616459633045
2 7 3 7 2008 0.250058324015548
1 1 1 1 2009 8.74059082035026
1 1 1 2 2009 0.585208947874265
1 1 1 3 2009 1.47436921634765
1 1 1 4 2009 0.542116721926942
1 1 1 5 2009 0.366800282096021
1 1 1 6 2009 0.750441407933816
1 1 1 7 2009 2.3580580842614
1 1 2 1 2009 20.9916151581657
1 1 2 2 2009 2.60194146357892
1 1 2 3 2009 7.2242529762136
1 1 2 4 2009 5.32553990332414
1 1 2 5 2009 0.860885169951258
1 1 2 6 2009 2.20724378008304
1 1 2 7 2009 8.5845738313576
1 1 3 1 2009 26.4282195655817
1 1 3 2 2009 4.23631571754485
1 1 3 3 2009 5.76981400742885
1 1 3 4 2009 1.55435053173183
1 1 3 5 2009 0.194173763727016
1 1 3 6 2009 2.5758957645718
1 1 3 7 2009 8.82590482494796
1 2 1 1 2009 20.119621909457
1 2 1 2 2009 1.5042240388191
1 2 1 3 2009 3.33757755226743
1 2 1 4 2009 1.30022277655038
1 2 1 5 2009 0.813406552206198
1 2 1 6 2009 1.74390372017901
1 2 1 7 2009 5.25241416783247
1 2 2 1 2009 18.296828636112
1 2 2 2 2009 2.34650300101139
1 2 2 3 2009 6.22500058389119
1 2 2 4 2009 4.76455267623299
1 2 2 5 2009 0.818560257579773
1 2 2 6 2009 1.91029793680645
1 2 2 7 2009 7.76361374247216
1 2 3 1 2009 17.0629081316361
1 2 3 2 2009 2.79213547407062
1 2 3 3 2009 3.62444957300299
1 2 3 4 2009 1.0218054566561
1 2 3 5 2009 0.139260688551918
1 2 3 6 2009 1.72625864542037
1 2 3 7 2009 6.11686137674281
1 4 1 1 2009 32.7292923029111
1 4 1 2 2009 2.87611980054744
1 4 1 3 2009 5.89525323414268
1 4 1 4 2009 2.43355735497195
1 4 1 5 2009 1.36073766408549
1 4 1 6 2009 2.93435066589554
1 4 1 7 2009 8.43321978915506
1 4 2 1 2009 2.97332222752252
1 4 2 2 2009 0.442361839410108
1 4 2 3 2009 1.2710780455307
1 4 2 4 2009 1.08587811597545
1 4 2 5 2009 0.141308383004837
1 4 2 6 2009 0.353010495405792
1 4 2 7 2009 1.5469117625205
1 4 3 1 2009 8.14705087068424
1 4 3 2 2009 1.45491946150408
1 4 3 3 2009 1.93293661295503
1 4 3 4 2009 0.651219545979444
1 4 3 5 2009 0.0886715978253347
1 4 3 6 2009 1.10709154557243
1 4 3 7 2009 3.74768869668385
1 6 1 1 2009 23.98782586778
1 6 1 2 2009 2.8366113053836
1 6 1 3 2009 5.32185999682278
1 6 1 4 2009 2.34520238980851
1 6 1 5 2009 1.20954172899367
1 6 1 6 2009 2.40999895633904
1 6 1 7 2009 6.51475276035111
1 6 2 1 2009 0.251615819185221
1 6 2 2 2009 0.0405932300101728
1 6 2 3 2009 0.134215624851736
1 6 2 4 2009 0.10360962712351
1 6 2 5 2009 0.0112606018267736
1 6 2 6 2009 0.0333585638965725
1 6 2 7 2009 0.146059068243186
1 6 3 1 2009 1.86450727690222
1 6 3 2 2009 0.357485779100689
1 6 3 3 2009 0.507328891877124
1 6 3 4 2009 0.192715695616099
1 6 3 5 2009 0.0361185939584237
1 6 3 6 2009 0.303403247875071
1 6 3 7 2009 0.971360848917046
1 7 1 1 2009 9.96852596247662
1 7 1 2 2009 1.54499424913516
1 7 1 3 2009 2.93235946415453
1 7 1 4 2009 1.33684740675679
1 7 1 5 2009 0.715545023141159
1 7 1 6 2009 1.16331831752767
1 7 1 7 2009 3.07654018085083
1 7 2 1 2009 0.0200254199299291
1 7 2 2 2009 0.00285681367813974
1 7 2 3 2009 0.00491887468967677
1 7 2 4 2009 0.00234533771888801
1 7 2 5 2009 0.00137478567884059
1 7 2 6 2009 0.00211163690726367
1 7 2 7 2009 0.00551254063139507
1 7 3 1 2009 1.18734477249427
1 7 3 2 2009 0.225849281023836
1 7 3 3 2009 0.464546850462571
1 7 3 4 2009 0.240385409785755
1 7 3 5 2009 0.0245423400705084
1 7 3 6 2009 0.158126234424966
1 7 3 7 2009 0.471412884221021
2 1 1 1 2009 6.49235258541942
2 1 1 2 2009 0.625519013236196
2 1 1 3 2009 1.49530513564926
2 1 1 4 2009 0.604002315565134
2 1 1 5 2009 0.32920839253323
2 1 1 6 2009 0.663713535080873
2 1 1 7 2009 1.90597446319327
2 1 2 1 2009 8.13459029695514
2 1 2 2 2009 1.26402904267352
2 1 2 3 2009 4.05227528151893
2 1 2 4 2009 3.04061002278201
2 1 2 5 2009 0.375201171050527
2 1 2 6 2009 1.07035618773209
2 1 2 7 2009 4.40286465773114
2 1 3 1 2009 21.8570488034598
2 1 3 2 2009 3.7098012275466
2 1 3 3 2009 5.51883021348893
2 1 3 4 2009 1.87042773574859
2 1 3 5 2009 0.361082430713094
2 1 3 6 2009 2.48513794219176
2 1 3 7 2009 7.99635089438424
2 2 1 1 2009 12.2391402789275
2 2 1 2 2009 1.33646580900607
2 2 1 3 2009 2.8466971209357
2 2 1 4 2009 1.2318098014041
2 2 1 5 2009 0.657567593087994
2 2 1 6 2009 1.26886753527417
2 2 1 7 2009 3.53936438319304
2 2 2 1 2009 9.44880581169345
2 2 2 2 2009 1.41808258866322
2 2 2 3 2009 4.3831499371723
2 2 2 4 2009 3.38728631381154
2 2 2 5 2009 0.44438373957321
2 2 2 6 2009 1.15078893452072
2 2 2 7 2009 4.86257518421735
2 2 3 1 2009 13.6460590002339
2 2 3 2 2009 2.36385274954489
2 2 3 3 2009 3.53436732166146
2 2 3 4 2009 1.15938460279216
2 2 3 5 2009 0.239004356600415
2 2 3 6 2009 1.65810717792936
2 2 3 7 2009 5.35114370362052
2 4 1 1 2009 16.7178084970915
2 4 1 2 2009 2.15129584610451
2 4 1 3 2009 4.28366956599887
2 4 1 4 2009 1.95941082894113
2 4 1 5 2009 0.903678634464358
2 4 1 6 2009 1.78307261495926
2 4 1 7 2009 4.72534103525808
2 4 2 1 2009 1.76270559897375
2 4 2 2 2009 0.310905235342377
2 4 2 3 2009 0.978171715984131
2 4 2 4 2009 0.84649761780934
2 4 2 5 2009 0.100222666600025
2 4 2 6 2009 0.249960168778887
2 4 2 7 2009 1.14959499759176
2 4 3 1 2009 4.57800884215952
2 4 3 2 2009 0.867997223428209
2 4 3 3 2009 1.33449570808112
2 4 3 4 2009 0.494983402574783
2 4 3 5 2009 0.106841696546068
2 4 3 6 2009 0.728581647427197
2 4 3 7 2009 2.21791479538336
2 6 1 1 2009 12.1397443123741
2 6 1 2 2009 2.01298546830776
2 6 1 3 2009 3.62935728486942
2 6 1 4 2009 1.73136694407959
2 6 1 5 2009 0.840626397081612
2 6 1 6 2009 1.44072312623022
2 6 1 7 2009 3.67592700681242
2 6 2 1 2009 0.291526804048348
2 6 2 2 2009 0.0540813382422074
2 6 2 3 2009 0.167749739704267
2 6 2 4 2009 0.142083521089002
2 6 2 5 2009 0.0173830900850709
2 6 2 6 2009 0.0432994875061701
2 6 2 7 2009 0.199650861985906
2 6 3 1 2009 1.30214988995416
2 6 3 2 2009 0.253411406208786
2 6 3 3 2009 0.432745286594192
2 6 3 4 2009 0.169545703571941
